Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
BFSP2	CP47, CP49, LIFL-L, phakinin	ENSG00000170819	Beaded filament structural protein 2	Q13515	3	133400056-133475222	Disease related genes, Human disease related genes, Predicted intracellular proteins	Sensory transduction, Vision	Eye lens protein	Cataract, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Not detected	Not detected			Cell type enriched	Detected in some	4	Plasma cells: 17.9	Cancer enriched	Detected in single	7	testis cancer: 1.7	Not detected	Not detected			Immune cell enriched	Detected in some	8	T-reg: 13.4	Lineage enriched	Detected in single	43	T-cells: 13.4	Cancer enhanced	Detected in single		lymphoma: 1.0	Kidney - Intercalated cells, Thyroid - T-cells	Low region specificity	Detected in all			Low region specificity	Detected in many			HPA038464, HPA062959	Enhanced		Uncertain	Plasma membrane,Cytosol						Cluster 4: T-regs - Cell cycle regulation		Cluster 64: Lymphoma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response	Plasma membrane, Cytosol		HPA038464: AB_10672746, HPA062959: AB_2684912	unprognostic (1.58e-3)	unprognostic (7.47e-4)	unprognostic (1.04e-2)	unprognostic (2.32e-1)	unprognostic (9.59e-2)	unprognostic (4.04e-5)	unprognostic (8.13e-2)	unprognostic (5.57e-2)	unprognostic (6.71e-2)	unprognostic (1.91e-3)	unprognostic (1.74e-2)	unprognostic (4.70e-2)	unprognostic (1.68e-5)	unprognostic (2.11e-2)	unprognostic (1.63e-1)	unprognostic (8.23e-2)	unprognostic (2.21e-2)	Plasma cells
CCR10	GPR2	ENSG00000184451	C-C motif chemokine receptor 10	P46092	17	42678889-42683917	Cancer-related genes, G-protein coupled receptors, Plasma proteins, Predicted membrane proteins		G-protein coupled receptor, Receptor, Transducer	Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		pituitary gland: 20.2	Cell type enriched	Detected in many	4	Plasma cells: 76.6	Low cancer specificity	Detected in some			Low region specificity	Detected in many			Group enriched	Detected in many	4	plasmacytoid DC: 24.7;T-reg: 72.4	Group enriched	Detected in many	8	dendritic cells: 24.7;T-cells: 72.4	Cancer enriched	Detected in many	4	Myeloma: 43.2		Not detected	Not detected			Low region specificity	Detected in many			CAB011684, HPA048007, HPA069188	Uncertain		Supported	Endoplasmic reticulum						Cluster 35: T-regs - Unknown function	Cluster 35: Non-specific - Unknown function	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response	Endoplasmic reticulum		CAB011684: AB_731502, HPA048007: AB_2680232, HPA069188: AB_2686100	unprognostic (3.25e-2)	unprognostic (2.71e-2)	unprognostic (5.70e-2)	unprognostic (2.41e-2)	unprognostic (5.25e-2)	unprognostic (2.23e-3)	unprognostic (5.18e-4)	unprognostic (1.15e-1)	unprognostic (9.55e-2)	unprognostic (1.56e-1)	unprognostic (1.21e-3)	unprognostic (1.01e-2)	unprognostic (2.32e-11)	unprognostic (2.84e-2)	unprognostic (1.53e-1)	unprognostic (1.88e-2)	unprognostic (1.87e-1)	Plasma cells
MIXL1	MILD1, MIXL	ENSG00000185155	Mix paired-like homeobox	Q9H2W2	1	226223618-226227060	Predicted intracellular proteins, Transcription factors	Differentiation, Transcription, Transcription regulation	Developmental protein, DNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		lymphoid tissue: 3.4	Cell type enriched	Detected in some	12	Plasma cells: 22.7	Cancer enriched	Detected in some	9	testis cancer: 6.3	Low region specificity	Detected in single			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Cancer enhanced	Detected in some		testis cancer: 1.9	Breast - Plasma cells, Kidney - Plasma cells, Lung - Plasma cells, Testis - Spermatogonia	Not detected	Not detected			Not detected	Not detected			HPA005662			Approved	Nucleoplasm						Cluster 42: Non-specific - Transcription	Cluster 16: Immune cells - Immune response	Cluster 35: Liver cancer - Metabolism	Cluster 40: Plasma cells - Humoral immune response	Nucleoplasm		HPA005662: AB_2667382	unprognostic (4.09e-2)	unprognostic (2.84e-2)	unprognostic (2.15e-2)	unprognostic (1.00e-1)	unprognostic (6.34e-2)	unprognostic (1.03e-2)	unprognostic (3.18e-2)	unprognostic (5.66e-2)	unprognostic (5.05e-2)	unprognostic (7.40e-3)	unprognostic (2.78e-2)	unprognostic (2.70e-1)	unprognostic (2.71e-13)	unprognostic (1.54e-1)	unprognostic (1.29e-2)	unprognostic (1.67e-1)	unprognostic (8.47e-2)	Plasma cells
LIME1	dJ583P15.4, FLJ20406, LIME	ENSG00000203896	Lck interacting transmembrane adaptor 1	Q9H400	20	63736283-63739103	Predicted intracellular proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	4	liver: 242.8	Cell type enriched	Detected in some	4	Plasma cells: 155.5	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Group enriched	Detected in all	5	gdT-cell: 314.8;MAIT T-cell: 285.2;memory CD4 T-cell: 437.6;memory CD8 T-cell: 412.5;naive CD4 T-cell: 289.4;naive CD8 T-cell: 319.4;plasmacytoid DC: 749.3;T-reg: 689.4	Group enriched	Detected in all	8	dendritic cells: 749.3;T-cells: 689.4	Cancer enriched	Detected in many	9	Myeloma: 160.3	Kidney - Proximal tubular cells, Liver - Hepatocytes	Low region specificity	Detected in many							CAB015363	Approved				Intracellular and membrane					Cluster 47: Plasmacytoid DCs - Protein folding	Cluster 85: Liver - Metabolism	Cluster 44: Myeloma - Humoral immune response	Cluster 2: T-cells - T-cell receptor			CAB015363: AB_629890	unprognostic (1.16e-1)	unprognostic (2.35e-1)	unprognostic (5.95e-3)	unprognostic (3.01e-1)	unprognostic (1.34e-1)	unprognostic (3.85e-3)	unprognostic (3.06e-2)	unprognostic (1.46e-1)	unprognostic (1.36e-1)	unprognostic (1.94e-1)	unprognostic (1.05e-3)	unprognostic (1.51e-3)	prognostic unfavorable (5.04e-5)	unprognostic (2.39e-2)	unprognostic (4.25e-2)	unprognostic (1.67e-1)	prognostic favorable (6.92e-6)	Plasma cells
IGKV4-1	B3, IGKV41	ENSG00000211598	Immunoglobulin kappa variable 4-1	P06312	2	88885397-88886153	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 1805.7;lymphoid tissue: 3169.0	Cell type enriched	Detected in some	37	Plasma cells: 31810.2	Low cancer specificity	Detected in all			Low region specificity	Detected in many			Group enriched	Detected in many	588	memory B-cell: 3036.3;naive B-cell: 3070.9	Lineage enriched	Detected in all	591	B-cells: 3070.9	Cancer enriched	Detected in some	8	lymphoma: 466.4	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				8500000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (6.41e-5)	unprognostic (9.19e-2)	unprognostic (4.29e-3)	unprognostic (5.42e-3)	unprognostic (2.08e-2)	prognostic favorable (8.25e-4)	unprognostic (1.79e-2)	unprognostic (1.12e-1)	unprognostic (3.32e-1)	unprognostic (3.71e-3)	unprognostic (1.56e-1)	unprognostic (3.29e-1)	prognostic unfavorable (2.52e-6)	unprognostic (1.99e-1)	unprognostic (1.01e-1)	unprognostic (6.29e-2)	unprognostic (1.19e-1)	Plasma cells
IGKV5-2	B2, IGKV52	ENSG00000211599	Immunoglobulin kappa variable 5-2	P06315	2	88897232-88897784	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 35.9;lymphoid tissue: 83.1	Cell type enriched	Detected in some	188	Plasma cells: 1124.2	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	19	memory B-cell: 21.4;naive B-cell: 17.2	Lineage enriched	Detected in many	21	B-cells: 21.4	Cancer enriched	Detected in single	22	lymphoma: 10.3	Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells					Low region specificity	Detected in all								Immunoglobulin genes				4700000	Cluster 37: B-cells - Transcription	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (1.77e-3)	unprognostic (1.26e-2)	unprognostic (1.34e-1)	unprognostic (2.49e-2)		prognostic favorable (2.12e-4)		unprognostic (2.37e-1)		unprognostic (2.26e-1)	unprognostic (1.29e-1)	unprognostic (2.55e-1)	prognostic unfavorable (8.62e-6)	unprognostic (2.60e-1)	unprognostic (2.99e-2)	unprognostic (1.52e-1)	unprognostic (7.85e-2)	Plasma cells
IGKV6-21	A26, IGKV621	ENSG00000211611	Immunoglobulin kappa variable 6-21 (non-functional)	A0A0C4DH24	2	89159751-89160366	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 97.3;lymphoid tissue: 141.0	Cell type enriched	Detected in some	94	Plasma cells: 1098.2	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	194	memory B-cell: 28.8;naive B-cell: 9.8	Lineage enriched	Detected in single	289	B-cells: 28.8	Cancer enriched	Detected in single	12	Myeloma: 1.1	Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				250000000	Cluster 37: B-cells - Transcription	Cluster 14: B-cells - Humoral immune response	Cluster 51: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (1.82e-4)	unprognostic (1.80e-2)	unprognostic (4.99e-3)	unprognostic (2.32e-2)		unprognostic (1.51e-3)	unprognostic (1.93e-1)	unprognostic (6.32e-2)		unprognostic (4.74e-2)	unprognostic (8.91e-2)	unprognostic (7.31e-2)	prognostic unfavorable (5.05e-4)	unprognostic (1.45e-1)	unprognostic (2.38e-1)	unprognostic (2.41e-1)	unprognostic (2.14e-1)	Plasma cells
IGKV2D-26		ENSG00000211623	Immunoglobulin kappa variable 2D-26	A0A0A0MRZ7	2	89985922-89986702	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in some		intestine: 4.6;lymphoid tissue: 6.2	Cell type enriched	Detected in single	8	Plasma cells: 3.3	Not detected	Not detected			Not detected	Not detected			Group enriched	Detected in some	245	memory B-cell: 21.8;naive B-cell: 27.1	Lineage enriched	Detected in single	272	B-cells: 27.1	Cancer enriched	Detected in single	12	lymphoma: 1.2	Breast - Plasma cells, Stomach - Plasma cells														Immunoglobulin genes				1000000000	Cluster 37: B-cells - Transcription	Cluster 14: B-cells - Humoral immune response	Cluster 64: Lymphoma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response											unprognostic (1.11e-1)						unprognostic (6.09e-2)				Plasma cells
IGKV3D-20		ENSG00000211625	Immunoglobulin kappa variable 3D-20	A0A0C4DH25	2	90038848-90039479	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 131.8;lymphoid tissue: 275.4	Cell type enriched	Detected in some	61	Plasma cells: 480.9	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	1042	memory B-cell: 197.3;naive B-cell: 99.0	Lineage enriched	Detected in single	1388	B-cells: 197.3	Cancer enriched	Detected in some	455	Myeloma: 2694.4	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA047702	Approved		Approved	Plasma membrane	Immunoglobulin genes				11000000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response	Plasma membrane		HPA047702: 	prognostic favorable (6.82e-4)	unprognostic (4.70e-3)	unprognostic (3.16e-2)	unprognostic (8.10e-3)	unprognostic (2.05e-1)	unprognostic (2.60e-3)	unprognostic (3.37e-1)	unprognostic (1.68e-1)	unprognostic (5.15e-2)	unprognostic (2.53e-2)	unprognostic (2.29e-1)	unprognostic (2.11e-1)	prognostic unfavorable (3.56e-6)	unprognostic (7.10e-2)	unprognostic (2.05e-1)	unprognostic (1.84e-1)	unprognostic (1.73e-1)	Plasma cells
IGKV3D-11		ENSG00000211632	Immunoglobulin kappa variable 3D-11	A0A0A0MRZ8	2	90172802-90173414	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enhanced	Detected in many		intestine: 38.6;lymphoid tissue: 58.5;stomach 1: 27.7	Cell type enriched	Detected in some	102	Plasma cells: 446.3	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	468	memory B-cell: 152.5;naive B-cell: 146.1	Lineage enriched	Detected in single	478	B-cells: 152.5	Cancer enriched	Detected in some	274	Myeloma: 305.4	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA047702	Approved		Approved	Plasma membrane	Immunoglobulin genes				6700000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response	Plasma membrane		HPA047702: 	prognostic favorable (6.40e-5)	unprognostic (7.90e-3)	unprognostic (1.91e-2)	unprognostic (2.24e-3)		prognostic favorable (5.58e-5)	unprognostic (2.65e-2)	unprognostic (2.13e-1)	unprognostic (2.78e-1)	unprognostic (6.31e-2)	unprognostic (3.49e-1)	unprognostic (3.61e-1)	prognostic unfavorable (2.20e-6)	unprognostic (1.12e-1)	unprognostic (1.51e-1)	unprognostic (1.99e-1)	unprognostic (1.24e-2)	Plasma cells
IGKV1D-42		ENSG00000211633	Immunoglobulin kappa variable 1D-42 (non-functional)	A0A075B6H8	2	90190193-90190681	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 47.7;lymphoid tissue: 25.3	Cell type enriched	Detected in single	39	Plasma cells: 4.0	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	36	memory B-cell: 5.6;naive B-cell: 1.6	Lineage enriched	Detected in single	57	B-cells: 5.6	Not detected	Not detected			Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Lung - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA048721	Approved				Immunoglobulin genes				41000000	Cluster 43: B-cells - Humoral immune response	Cluster 37: Intestine - Unknown function	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 34: Plasma cells - Humoral immune response			HPA048721: 	unprognostic (8.08e-6)	unprognostic (4.83e-2)	unprognostic (2.22e-2)			unprognostic (2.51e-3)		unprognostic (1.84e-1)			unprognostic (2.10e-2)		unprognostic (1.66e-5)	unprognostic (1.00e-2)	unprognostic (1.46e-1)	unprognostic (2.54e-1)	unprognostic (1.39e-1)	Plasma cells
IGLV4-69		ENSG00000211637	Immunoglobulin lambda variable 4-69	A0A075B6H9	22	22030934-22031472	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	4	intestine: 430.3;lymphoid tissue: 461.2;salivary gland: 116.6;stomach 1: 285.6;urinary bladder: 204.0	Cell type enriched	Detected in some	60	Plasma cells: 5699.1	Low cancer specificity	Detected in all			Region enriched	Detected in single	4	medulla oblongata: 1.1	Group enriched	Detected in some	302	memory B-cell: 331.7;naive B-cell: 224.0	Lineage enriched	Detected in single	361	B-cells: 331.7	Cancer enriched	Detected in single	519	lymphoma: 248.6	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				320000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 9: Lymphoid cancers - Immune response	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (1.02e-4)	unprognostic (1.32e-2)	unprognostic (2.19e-3)	unprognostic (1.34e-3)	unprognostic (2.67e-2)	prognostic favorable (4.04e-5)	unprognostic (2.59e-3)	unprognostic (2.50e-1)	unprognostic (1.67e-1)	unprognostic (5.57e-2)	unprognostic (1.85e-1)	unprognostic (1.93e-1)	prognostic unfavorable (1.89e-5)	unprognostic (9.74e-2)	unprognostic (2.27e-1)	unprognostic (1.23e-1)	unprognostic (6.08e-2)	Plasma cells
IGLV4-60		ENSG00000211639	Immunoglobulin lambda variable 4-60	A0A075B6I1	22	22162199-22162681	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 193.1;lymphoid tissue: 116.3;urinary bladder: 185.2	Cell type enriched	Detected in some	91	Plasma cells: 843.9	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	78	memory B-cell: 79.4;naive B-cell: 48.9	Lineage enriched	Detected in single	96	B-cells: 79.4	Group enriched	Detected in some	36	Leukemia: 236.9;lymphoma: 904.2	Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				120000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 9: Lymphoid cancers - Immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (2.57e-4)	unprognostic (5.46e-3)	unprognostic (9.43e-3)	unprognostic (1.26e-2)		prognostic favorable (1.89e-4)	unprognostic (3.06e-2)	unprognostic (2.42e-2)	unprognostic (1.41e-1)	unprognostic (1.81e-1)	unprognostic (1.29e-1)	unprognostic (1.84e-1)	prognostic unfavorable (1.87e-6)	unprognostic (1.78e-1)	unprognostic (1.08e-1)	unprognostic (4.19e-1)	unprognostic (2.60e-1)	Plasma cells
IGLV6-57		ENSG00000211640	Immunoglobulin lambda variable 6-57	P01721	22	22195799-22196276	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		lymphoid tissue: 1814.6;urinary bladder: 675.2	Cell type enriched	Detected in some	172	Plasma cells: 9060.0	Low cancer specificity	Detected in all			Not detected	Not detected			Group enriched	Detected in some	12	memory B-cell: 353.9;naive B-cell: 292.4	Lineage enriched	Detected in many	13	B-cells: 353.9	Group enriched	Detected in some	24	lymphoma: 41.1;Myeloma: 31.0	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA028862	Supported				Immunoglobulin genes				1900000000	Cluster 43: B-cells - Humoral immune response	Cluster 16: Immune cells - Immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 34: Plasma cells - Humoral immune response			HPA028862: 	prognostic favorable (1.92e-6)	unprognostic (5.73e-2)	unprognostic (2.59e-2)	unprognostic (2.11e-2)	unprognostic (1.14e-2)	prognostic favorable (1.36e-5)	unprognostic (1.87e-2)	unprognostic (2.56e-1)	unprognostic (6.55e-2)	unprognostic (3.87e-2)	unprognostic (1.52e-1)	unprognostic (1.15e-1)	prognostic unfavorable (2.30e-6)	unprognostic (2.82e-1)	unprognostic (1.23e-1)	unprognostic (1.52e-1)	unprognostic (1.11e-1)	Plasma cells
IGLV10-54		ENSG00000211642	Immunoglobulin lambda variable 10-54	A0A075B6I4	22	22038643-22215270	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Group enriched	Detected in many	7	breast: 121.9;intestine: 324.6;lymphoid tissue: 329.7;salivary gland: 253.6;stomach 1: 194.5	Cell type enriched	Detected in some	19	Plasma cells: 242.1	Low cancer specificity	Detected in all			Region enhanced	Detected in some		cerebral cortex: 2.2	Group enriched	Detected in some	32	memory B-cell: 60.0;naive B-cell: 35.2	Lineage enriched	Detected in many	41	B-cells: 60.0	Cancer enriched	Detected in single	389	Myeloma: 110.3	Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				54000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				prognostic favorable (9.35e-5)	unprognostic (2.65e-2)	unprognostic (9.06e-2)	unprognostic (8.71e-3)	unprognostic (1.29e-1)	prognostic favorable (8.30e-5)	unprognostic (1.40e-1)	unprognostic (1.83e-1)	unprognostic (5.62e-1)	unprognostic (1.18e-1)	unprognostic (3.22e-1)	unprognostic (2.00e-1)	prognostic unfavorable (1.48e-5)	unprognostic (3.33e-1)	unprognostic (5.57e-2)	unprognostic (5.17e-2)	unprognostic (3.86e-1)	Plasma cells
IGLV1-51		ENSG00000211644	Immunoglobulin lambda variable 1-51	P01701	22	22322472-22322969	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		intestine: 1318.8;lymphoid tissue: 3027.3;urinary bladder: 1584.8	Cell type enriched	Detected in some	299	Plasma cells: 16883.0	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Group enriched	Detected in some	9	memory B-cell: 275.9;naive B-cell: 178.3	Lineage enriched	Detected in many	10	B-cells: 275.9	Group enriched	Detected in many	52	lymphoma: 133.3;Myeloma: 226.0	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				1700000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (1.85e-4)	unprognostic (1.71e-2)	unprognostic (3.12e-3)	unprognostic (1.76e-3)	unprognostic (1.61e-1)	prognostic favorable (1.95e-5)	unprognostic (3.55e-3)	unprognostic (3.78e-2)	unprognostic (1.84e-1)	unprognostic (1.61e-2)	unprognostic (1.41e-1)	unprognostic (4.86e-1)	prognostic unfavorable (1.40e-5)	unprognostic (1.21e-1)	unprognostic (5.70e-2)	unprognostic (1.89e-1)	unprognostic (1.07e-1)	Plasma cells
