Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
F7		ENSG00000057593	Coagulation factor VII	P08709	13	113105788-113120685	Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted secreted proteins	Blood coagulation, Hemostasis	Hydrolase, Protease, Serine protease	Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	102	liver: 160.2	Cell type enriched	Detected in some	5	Hepatocytes: 120.7	Cancer enriched	Detected in some	17	liver cancer: 41.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	4	breast cancer: 4.0;liver cancer: 8.8	Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected			HPA004826			Approved	Mitochondria	Secreted to blood			351000000	1300000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism	Mitochondria		HPA004826: AB_10602805	unprognostic (2.06e-1)	unprognostic (2.55e-1)	unprognostic (1.03e-1)	unprognostic (1.34e-1)	unprognostic (3.27e-1)	unprognostic (1.91e-1)	unprognostic (1.50e-3)	unprognostic (3.81e-1)	unprognostic (4.36e-3)	unprognostic (1.16e-1)	unprognostic (4.19e-3)	unprognostic (1.15e-1)	unprognostic (1.35e-3)	unprognostic (3.36e-3)	unprognostic (1.09e-1)	unprognostic (2.86e-1)	unprognostic (1.47e-1)	Hepatocytes
NTHL1	NTH1, OCTS3	ENSG00000065057	Nth like DNA glycosylase 1	P78549	16	2039815-2047866	Cancer-related genes, Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	DNA damage, DNA repair	Glycosidase, Hydrolase, Lyase	Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in all	13	Hepatocytes: 911.2	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Liver - Hepatocytes, Thyroid - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in all			CAB025152	Supported									Cluster 12: Non-specific - Basic cellular processes	Cluster 35: Non-specific - Unknown function	Cluster 17: RS4;11 - Unknown function	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB025152: 	unprognostic (1.06e-1)	unprognostic (9.71e-2)	unprognostic (1.23e-1)	unprognostic (2.54e-1)	unprognostic (7.89e-2)	unprognostic (1.77e-1)	unprognostic (2.86e-1)	unprognostic (2.46e-2)	unprognostic (4.98e-2)	unprognostic (1.11e-1)	unprognostic (2.77e-2)	unprognostic (6.78e-2)	unprognostic (6.53e-2)	unprognostic (2.27e-1)	unprognostic (1.34e-1)	unprognostic (5.08e-2)	unprognostic (1.62e-2)	Hepatocytes
SPP2	SPP24	ENSG00000072080	Secreted phosphoprotein 2	Q13103	2	234050679-234077134	Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	4373	liver: 519.1	Cell type enriched	Detected in some	24	Hepatocytes: 249.6	Cancer enriched	Detected in some	112	liver cancer: 65.3	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes	Low region specificity	Detected in some			Low region specificity	Detected in all								Secreted to blood				480000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 22: Rhabdoid cancers - Neuronal signaling	Cluster 13: Hepatocytes - Oxidoreductase activity										prognostic favorable (2.33e-6)	unprognostic (7.02e-3)		unprognostic (9.62e-3)								Hepatocytes
AFM	ALB2, ALBA	ENSG00000079557	Afamin	P43652	4	73481745-73504001	Plasma proteins, Predicted secreted proteins	Protein transport, Transport			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	12	liver: 961.6	Cell type enriched	Detected in some	8	Hepatocytes: 297.6	Cancer enriched	Detected in single	167	liver cancer: 62.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Proximal tubular cells, Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected			HPA017006, HPA052437	Enhanced		Uncertain	Plasma membrane	Secreted to blood			54900000000	8700000000		Cluster 85: Liver - Metabolism	Cluster 41: Non-specific - Cilium assembly	Cluster 13: Hepatocytes - Oxidoreductase activity	Plasma membrane		HPA017006: AB_1844635, HPA052437: AB_2732575							prognostic favorable (1.80e-4)				unprognostic (5.73e-2)		unprognostic (4.24e-2)					Hepatocytes
CPB2	CPU, PCPB, TAFI	ENSG00000080618	Carboxypeptidase B2	Q96IY4	13	46053186-46105033	Enzymes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins	Blood coagulation, Fibrinolysis, Hemostasis	Carboxypeptidase, Hydrolase, Metalloprotease, Protease	FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	84	liver: 1484.1	Cell type enriched	Detected in some	5	Hepatocytes: 1241.5	Cancer enriched	Detected in some	112	liver cancer: 268.4	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	6	liver cancer: 12.3	Liver - Hepatocytes, Lung - Alveolar cells type 2	Not detected	Not detected			Not detected	Not detected			HPA004146	Approved				Secreted to blood				8500000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA004146: AB_1078397	unprognostic (3.44e-2)	unprognostic (1.25e-1)	unprognostic (2.94e-2)	unprognostic (1.89e-2)	unprognostic (7.69e-2)	unprognostic (1.17e-2)	prognostic favorable (2.06e-4)	unprognostic (1.89e-1)	unprognostic (2.74e-1)	unprognostic (2.48e-1)	unprognostic (3.17e-2)	unprognostic (4.83e-2)	unprognostic (3.20e-3)	unprognostic (1.34e-1)	unprognostic (7.10e-2)	unprognostic (3.34e-2)	unprognostic (9.61e-2)	Hepatocytes
CFHR2	CFHL2, FHR2, HFL3	ENSG00000080910	Complement factor H related 2	P36980	1	196943738-196959622	Plasma proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	2752	liver: 1311.8	Cell type enriched	Detected in some	19	Hepatocytes: 1242.3	Cancer enriched	Detected in single	175	liver cancer: 8.7	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes									HPA038915, HPA040726, HPA049813	Supported				Secreted to blood				4800000000	Cluster 6: Non-specific - Transcription	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 61: Liver - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA038915: AB_2676269, HPA040726: AB_2677101, HPA049813: AB_2680895							unprognostic (1.25e-2)											Hepatocytes
HAL	HIS	ENSG00000084110	Histidine ammonia-lyase	P42357	12	95972662-95996365	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins	Histidine metabolism	Lyase	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	11	liver: 198.2;skin 1: 61.1	Cell type enriched	Detected in some	5	Hepatocytes: 98.9	Cancer enriched	Detected in some	11	liver cancer: 23.7	Not detected	Not detected			Group enriched	Detected in many	4	basophil: 56.9;neutrophil: 73.3	Lineage enriched	Detected in many	5	granulocytes: 73.3	Cancer enhanced	Detected in some		Leukemia: 6.4;liver cancer: 3.5	Adipose visceral - Neutrophils, Heart muscle - Neutrophils, Lung - Neutrophil_2, Skeletal muscle - Neutrophils, Skin - Keratinocyte (granular), Stomach - Neutrophils	Not detected	Not detected			Low region specificity	Detected in many			HPA038547, HPA038548	Enhanced		Approved	Cytosol					280000	Cluster 9: Neutrophils - Innate immune response	Cluster 85: Liver - Metabolism	Cluster 66: Myeloid cells - Innate immune response	Cluster 29: Hepatocytes - Metabolism	Cytosol		HPA038547: AB_10669541, HPA038548: AB_10673175	unprognostic (3.39e-1)	unprognostic (4.46e-2)	unprognostic (1.53e-2)	unprognostic (1.46e-1)	unprognostic (2.32e-2)	unprognostic (1.20e-2)	unprognostic (5.05e-2)	unprognostic (2.80e-2)	unprognostic (1.52e-1)	unprognostic (1.33e-2)	unprognostic (9.41e-2)	unprognostic (2.45e-1)	unprognostic (1.31e-3)	unprognostic (1.89e-2)	unprognostic (3.74e-1)	unprognostic (4.03e-2)	unprognostic (2.87e-2)	Hepatocytes
GCKR		ENSG00000084734	Glucokinase regulator		2	27496839-27523684	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level			Tissue enriched	Detected in some	19	liver: 136.4	Cell type enriched	Detected in some	4	Hepatocytes: 74.4	Cancer enriched	Detected in some	8	liver cancer: 14.9	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		liver cancer: 6.1	Stomach - Gastric mucous cells, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all			CAB034098, HPA045855, HPA052227	Enhanced		Approved	Nucleoplasm,Nucleoli,Cytosol						Cluster 11: Basophils - Unknown function	Cluster 62: Liver - Hemostasis	Cluster 61: Liver - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Nucleoplasm	Nucleoli, Cytosol	CAB034098: AB_2247323, HPA045855: , HPA052227: 	unprognostic (3.31e-1)	unprognostic (2.11e-3)	unprognostic (2.27e-1)	unprognostic (6.97e-2)	unprognostic (1.68e-2)	unprognostic (5.70e-2)	unprognostic (2.31e-1)	unprognostic (1.70e-1)	unprognostic (1.52e-1)	unprognostic (4.12e-1)	unprognostic (2.25e-3)	unprognostic (1.65e-1)	unprognostic (1.02e-7)	unprognostic (6.51e-2)	unprognostic (1.18e-1)	unprognostic (9.27e-3)	unprognostic (1.50e-2)	Hepatocytes
F11	FXI	ENSG00000088926	Coagulation factor XI	P03951	4	186266189-186289681	Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Blood coagulation, Hemostasis	Heparin-binding, Hydrolase, Protease, Serine protease	Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	4	liver: 243.2	Cell type enriched	Detected in some	7	Hepatocytes: 70.0	Cancer enriched	Detected in some	13	liver cancer: 16.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		liver cancer: 2.1	Kidney - Ascending Loop of Henle cells, Liver - Hepatocytes, Lung - Alveolar cells type 2	Not detected	Not detected			Low region specificity	Detected in some			HPA039808			Approved	Vesicles	Secreted to blood				4400000000		Cluster 85: Liver - Metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism	Vesicles		HPA039808: AB_2676693			unprognostic (1.28e-1)		unprognostic (3.15e-1)		prognostic favorable (3.29e-5)	unprognostic (1.88e-1)			unprognostic (2.08e-1)	unprognostic (2.11e-1)	unprognostic (1.85e-3)	unprognostic (2.91e-2)	unprognostic (7.65e-2)			Hepatocytes
FETUB		ENSG00000090512	Fetuin B	Q9UGM5	3	186635969-186653141	Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Fertilization	Metalloenzyme inhibitor, Metalloprotease inhibitor, Protease inhibitor		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	27	liver: 234.6	Cell type enriched	Detected in some	6	Hepatocytes: 46.8	Cancer enriched	Detected in some	12	liver cancer: 44.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Ascending Loop of Henle cells, Liver - Hepatocytes, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA035132, HPA035133	Supported		Approved	Vesicles	Secreted to blood			47500000000	3600000000		Cluster 62: Liver - Hemostasis	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 13: Hepatocytes - Oxidoreductase activity	Vesicles		HPA035132: AB_10601650, HPA035133: 		unprognostic (9.01e-2)		unprognostic (1.95e-1)	unprognostic (4.62e-1)	unprognostic (8.74e-2)	unprognostic (6.28e-3)	unprognostic (1.24e-2)	unprognostic (7.55e-2)	unprognostic (9.78e-2)	unprognostic (1.73e-2)			unprognostic (9.18e-2)	unprognostic (1.79e-1)	unprognostic (8.39e-2)		Hepatocytes
APOH	B2G1, BG	ENSG00000091583	Apolipoprotein H	P02749	17	66212033-66256525	Candidate cardiovascular disease genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins		Heparin-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	563	liver: 17965.3	Cell type enriched	Detected in some	23	Hepatocytes: 7945.2	Cancer enriched	Detected in many	232	liver cancer: 2878.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	48	liver cancer: 169.7	Kidney - Proximal tubular cells, Liver - Hepatocytes, Lung - Alveolar cells type 2, Pancreas - Alpha cells	Low region specificity	Detected in many			Not detected	Not detected			HPA001654, HPA003732, CAB022214	Enhanced		Supported	Golgi apparatus	Secreted to blood			247000000000	41000000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Golgi apparatus		CAB022214: , HPA001654: AB_1078181, HPA003732: AB_1078183			unprognostic (2.11e-2)	unprognostic (1.87e-1)	unprognostic (1.28e-1)		prognostic favorable (2.39e-7)	unprognostic (1.26e-1)		unprognostic (5.99e-2)	unprognostic (2.88e-3)		prognostic unfavorable (1.10e-6)	unprognostic (1.26e-2)	unprognostic (5.76e-2)			Hepatocytes
IGFALS	ALS	ENSG00000099769	Insulin like growth factor binding protein acid labile subunit	P35858	16	1790413-1794971	Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	Cell adhesion		Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	11	liver: 116.7	Cell type enriched	Detected in some	6	Hepatocytes: 66.3	Cancer enhanced	Detected in many		liver cancer: 11.1	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in some			HPA040692, HPA040948	Supported				Secreted to blood			14700000000	26000000000		Cluster 62: Liver - Hemostasis	Cluster 40: Non-specific - Enzymes	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA040692: AB_10794067, HPA040948: AB_10794999	unprognostic (2.74e-3)	unprognostic (1.95e-1)	unprognostic (9.13e-2)	prognostic unfavorable (6.06e-4)	unprognostic (2.54e-1)	unprognostic (1.37e-2)	prognostic favorable (5.97e-4)	unprognostic (5.54e-4)	unprognostic (3.00e-1)	unprognostic (1.17e-1)	unprognostic (9.06e-2)	unprognostic (1.05e-2)	unprognostic (1.10e-1)	unprognostic (1.49e-1)	unprognostic (1.23e-1)	unprognostic (4.39e-1)	unprognostic (5.51e-2)	Hepatocytes
SERPIND1	D22S673, HC-II, HC2, HCF2, HLS2	ENSG00000099937	Serpin family D member 1	P05546	22	20774113-20787720	Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted secreted proteins	Blood coagulation, Chemotaxis, Hemostasis	Heparin-binding, Protease inhibitor, Serine protease inhibitor	Disease variant, FDA approved drug targets, Thrombophilia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	14	liver: 1253.1	Cell type enriched	Detected in some	9	Hepatocytes: 240.8	Cancer enriched	Detected in many	80	liver cancer: 334.4	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in many	19	liver cancer: 33.1;ovarian cancer: 108.6	Liver - Hepatocytes, Thyroid - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in single			CAB008639, HPA055767	Supported		Approved	Vesicles	Secreted to blood				50000000000	Cluster 24: B-cells - Unknown function	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 39: Non-specific - Unknown function	Cluster 29: Hepatocytes - Metabolism	Vesicles		CAB008639: AB_1618010, HPA055767: AB_2682912	unprognostic (1.68e-1)	unprognostic (8.27e-2)	unprognostic (4.40e-2)	prognostic favorable (4.09e-4)	unprognostic (5.42e-2)	unprognostic (1.23e-1)	unprognostic (1.12e-3)	unprognostic (1.56e-1)	unprognostic (1.13e-1)	unprognostic (1.74e-1)	unprognostic (1.21e-2)	unprognostic (2.88e-1)	unprognostic (3.94e-9)	unprognostic (2.01e-1)	unprognostic (4.66e-2)	unprognostic (8.36e-3)	unprognostic (1.46e-1)	Hepatocytes
SLC10A1	NTCP	ENSG00000100652	Solute carrier family 10 member 1	Q14973	14	69775416-69797241	Metabolic proteins, Predicted membrane proteins, Transporters	Host-virus interaction, Ion transport, Sodium transport, Symport, Transport	Host cell receptor for virus entry, Receptor	Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	164	liver: 426.9	Cell type enriched	Detected in some	23	Hepatocytes: 136.7	Cancer enriched	Detected in some	79	liver cancer: 65.2	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in all			HPA042727	Approved									Cluster 45: Eosinophils - Innate immune response	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 6: BEWO - Unknown function	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA042727: AB_10960691	unprognostic (3.42e-1)	unprognostic (9.39e-2)	unprognostic (1.51e-2)	unprognostic (2.11e-2)	unprognostic (1.93e-2)	unprognostic (6.51e-3)	prognostic favorable (9.53e-6)	unprognostic (6.07e-3)	unprognostic (8.95e-2)	unprognostic (2.17e-1)	unprognostic (5.75e-3)	unprognostic (1.22e-1)	unprognostic (1.71e-2)	unprognostic (1.05e-1)	unprognostic (3.21e-1)	unprognostic (2.45e-1)	unprognostic (5.69e-2)	Hepatocytes
HAO1	GOX, GOX1	ENSG00000101323	Hydroxyacid oxidase 1	Q9UJM8	20	7882985-7940458	Enzymes, FDA approved drug targets, Metabolic proteins, Predicted intracellular proteins	Amino-acid biosynthesis	Oxidoreductase	FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	583	liver: 607.8	Cell type enriched	Detected in some	11	Hepatocytes: 308.1	Cancer enriched	Detected in some	184	liver cancer: 93.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		prostate cancer: 1.0	Kidney - Proximal tubular cells, Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in many			HPA049552, HPA072442	Enhanced		Supported	Vesicles					240000		Cluster 62: Liver - Hemostasis	Cluster 61: Liver - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Vesicles		HPA049552: AB_2680814, HPA072442: 					unprognostic (4.88e-2)		unprognostic (2.87e-3)				unprognostic (1.08e-2)	unprognostic (1.25e-1)						Hepatocytes
DHODH		ENSG00000102967	Dihydroorotate dehydrogenase (quinone)	Q02127	16	72008588-72027664	Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins	Pyrimidine biosynthesis	Oxidoreductase	Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	8	liver: 105.9	Cell type enriched	Detected in many	4	Hepatocytes: 134.0	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all				Low region specificity	Detected in all			Low region specificity	Detected in all			HPA010123, HPA011942	Approved		Enhanced	Nucleoplasm,Mitochondria,Cytosol						Cluster 12: Non-specific - Basic cellular processes	Cluster 85: Liver - Metabolism	Cluster 36: Non-specific - Unknown function	Cluster 29: Hepatocytes - Metabolism	Mitochondria	Nucleoplasm, Cytosol	HPA010123: AB_1847648, HPA011942: AB_1847649	unprognostic (4.88e-2)	unprognostic (1.10e-1)	unprognostic (1.90e-1)	unprognostic (2.12e-2)	unprognostic (1.41e-3)	unprognostic (2.10e-1)	unprognostic (4.27e-2)	unprognostic (1.31e-2)	unprognostic (1.26e-1)	unprognostic (2.68e-1)	unprognostic (2.14e-1)	unprognostic (6.40e-2)	unprognostic (9.26e-3)	unprognostic (1.98e-1)	unprognostic (1.97e-1)	unprognostic (1.14e-1)	unprognostic (1.81e-1)	Hepatocytes
FGL1	HFREP-1, HPS	ENSG00000104760	Fibrinogen like 1	Q08830	8	17864380-17910365	Plasma proteins, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	6	liver: 4163.9	Cell type enriched	Detected in many	7	Hepatocytes: 7130.1	Cancer enriched	Detected in some	40	liver cancer: 399.3	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in many	4	liver cancer: 59.7	Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in many			Low region specificity	Detected in many								Secreted to blood				57000000		Cluster 85: Liver - Metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism				unprognostic (3.62e-2)	unprognostic (1.14e-2)		unprognostic (1.75e-5)	unprognostic (3.00e-1)	unprognostic (3.54e-2)	unprognostic (7.89e-2)	unprognostic (2.15e-1)	unprognostic (2.62e-1)		unprognostic (2.71e-1)	unprognostic (1.09e-2)	unprognostic (2.86e-7)	prognostic unfavorable (5.38e-4)	unprognostic (3.62e-1)	unprognostic (2.58e-2)	unprognostic (1.35e-1)	Hepatocytes
SULT2A1	DHEA-ST, STD	ENSG00000105398	Sulfotransferase family 2A member 1	Q06520	19	47870467-47886315	Enzymes, Metabolic proteins, Predicted intracellular proteins	Bile acid catabolism, Lipid degradation, Lipid metabolism, Steroid metabolism	Transferase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	5	liver: 1072.1	Cell type enriched	Detected in some	11	Hepatocytes: 1791.1	Cancer enriched	Detected in some	52	liver cancer: 244.3	Not detected	Not detected			Immune cell enhanced	Detected in single		basophil: 2.9	Lineage enriched	Detected in single	6	granulocytes: 2.9	Cancer enriched	Detected in some	8	liver cancer: 9.3		Not detected	Not detected			Low region specificity	Detected in all			CAB018755, HPA041487, HPA063633	Enhanced		Supported	Cytosol					1200000	Cluster 11: Basophils - Unknown function	Cluster 85: Liver - Metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Cytosol		CAB018755: AB_650242, HPA041487: AB_2677507, HPA063633: AB_2685066			unprognostic (2.14e-1)				unprognostic (6.79e-3)							unprognostic (6.82e-2)	unprognostic (1.36e-1)		unprognostic (1.31e-2)	Hepatocytes
HAMP	HEPC, HFE2B, LEAP-1, LEAP1	ENSG00000105697	Hepcidin antimicrobial peptide	P81172	19	35280716-35285143	Disease related genes, Human disease related genes, Potential drug targets, Predicted secreted proteins, Transporters		Antibiotic, Antimicrobial, Fungicide, Hormone	Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	5	liver: 2054.8	Cell type enriched	Detected in some	15	Hepatocytes: 2866.1	Group enriched	Detected in many	12	glioma: 6.5;liver cancer: 16.3	Low region specificity	Detected in all			Group enriched	Detected in some	7	myeloid DC: 1.5;plasmacytoid DC: 4.6	Lineage enriched	Detected in single	10	dendritic cells: 4.6	Cancer enriched	Detected in some	4	liver cancer: 50.2		Not detected	Not detected			Not detected	Not detected								Secreted to blood			1900000	10000000	Cluster 47: Plasmacytoid DCs - Protein folding	Cluster 85: Liver - Metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (5.53e-2)	unprognostic (5.02e-4)	unprognostic (2.10e-3)	unprognostic (4.69e-3)	unprognostic (5.35e-2)	unprognostic (2.24e-1)	unprognostic (3.92e-2)	unprognostic (9.36e-2)	unprognostic (2.73e-2)	unprognostic (1.06e-1)	unprognostic (4.61e-1)	unprognostic (1.86e-1)	unprognostic (3.68e-7)	unprognostic (4.11e-2)	unprognostic (3.93e-2)	unprognostic (4.08e-2)	unprognostic (7.77e-2)	Hepatocytes
