Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
TPRG1	FAM79B, FLJ41238, FLJ43694	ENSG00000188001	Tumor protein p63 regulated 1	Q6ZUI0	3	188947214-189325304	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		esophagus: 50.6;vagina: 32.3	Cell type enriched	Detected in many	5	Early spermatids: 273.3	Cancer enriched	Detected in many	4	breast cancer: 7.0	Low region specificity	Detected in many			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Cancer enhanced	Detected in many		Esophageal cancer: 7.6;lymphoma: 12.9	Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA044751, HPA060187	Uncertain		Supported	Nucleoplasm						Cluster 20: T-cells - T-cell receptor	Cluster 11: Squamous epithelial cells - Epithelial cell function	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm		HPA044751: AB_2679073, HPA060187: AB_2684217	prognostic favorable (5.43e-4)	unprognostic (8.71e-3)	unprognostic (2.10e-3)	unprognostic (2.36e-2)	unprognostic (3.84e-3)	unprognostic (1.33e-3)	unprognostic (1.55e-2)	unprognostic (9.88e-2)	unprognostic (2.66e-1)	unprognostic (2.71e-1)	unprognostic (1.40e-2)	unprognostic (3.79e-1)	unprognostic (3.52e-8)	unprognostic (8.50e-2)	unprognostic (9.53e-2)	unprognostic (1.38e-1)	unprognostic (3.73e-2)	Early spermatids
CATSPER4		ENSG00000188782	Cation channel sperm associated 4	Q7RTX7	1	26190561-26202968	Predicted membrane proteins, Transporters, Voltage-gated ion channels	Calcium transport, Differentiation, Ion transport, Spermatogenesis, Transport	Calcium channel, Developmental protein, Ion channel, Voltage-gated channel		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	53	testis: 11.2	Cell type enriched	Detected in some	7	Early spermatids: 82.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA045257	Enhanced										Cluster 74: Testis - Spermatogenesis		Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA045257: AB_10968995	unprognostic (7.20e-2)	unprognostic (2.06e-2)		unprognostic (4.56e-2)		unprognostic (2.69e-2)		unprognostic (3.49e-1)		unprognostic (3.86e-2)	unprognostic (1.52e-2)	unprognostic (2.16e-1)		unprognostic (3.06e-1)	unprognostic (6.78e-2)	unprognostic (6.98e-2)	unprognostic (6.67e-5)	Early spermatids
ZNF563	FLJ34797	ENSG00000188868	Zinc finger protein 563	Q8TA94	19	12317477-12333720	Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	DNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		testis: 14.5	Cell type enriched	Detected in many	5	Early spermatids: 234.2	Low cancer specificity	Detected in all			Low region specificity	Detected in many			Low immune cell specificity	Detected in many			Group enriched	Detected in many	4	B-cells: 4.2;T-cells: 8.9	Low cancer specificity	Detected in many			Testis - Early spermatids, Testis - Late spermatids									HPA042136	Uncertain		Approved	Vesicles						Cluster 32: T-cells - Unknown function	Cluster 71: Testis - DNA repair	Cluster 4: Non-specific - Transcription	Cluster 57: Early spermatids - Flagellum & Golgi organization	Vesicles		HPA042136: AB_10795395	unprognostic (1.40e-1)	unprognostic (3.61e-1)	unprognostic (1.02e-1)	unprognostic (8.81e-2)	unprognostic (9.88e-2)	unprognostic (2.49e-1)	unprognostic (1.20e-1)	unprognostic (9.16e-4)	unprognostic (1.02e-2)	unprognostic (5.38e-2)	unprognostic (3.36e-2)	unprognostic (1.51e-1)	unprognostic (2.29e-3)	unprognostic (9.90e-2)	unprognostic (2.12e-1)	unprognostic (1.27e-3)	unprognostic (1.18e-2)	Early spermatids
SPATA31D4	FAM75D4, FLJ43859	ENSG00000189357	SPATA31 subfamily D member 4	Q6ZUB0	9	81928514-81934948	Predicted membrane proteins	Differentiation, Spermatogenesis			Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	61	testis: 6.1	Cell type enriched	Detected in some	16	Early spermatids: 27.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Late spermatids																				Cluster 36: Testis - Spermatogenesis		Cluster 49: Early spermatids - Spermatogenesis																					Early spermatids
OR6M1		ENSG00000196099	Olfactory receptor family 6 subfamily M member 1	Q8NGM8	11	123805335-123806387	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Evidence at transcript level	Not detected	Not detected			Cell type enriched	Detected in single	4	Early spermatids: 1.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected								Not detected	Not detected			HPA048674	Uncertain											Cluster 20: Connective tissue cells - ECM organization	Cluster 49: Early spermatids - Spermatogenesis			HPA048674: AB_2680489																		Early spermatids
ZNF239	HOK-2, MOK2	ENSG00000196793	Zinc finger protein 239	Q16600	10	43556344-43574618	Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in many	4	Early spermatids: 59.4	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Group enriched	Detected in many	10	B-cells: 2.8;T-cells: 6.4	Low cancer specificity	Detected in all			Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA030843, HPA046679	Uncertain		Approved	Nucleoplasm,Nuclear bodies						Cluster 32: T-cells - Unknown function	Cluster 43: Testis - Unknown function	Cluster 4: Non-specific - Transcription	Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm, Nuclear bodies		HPA030843: AB_2673632, HPA046679: AB_10960498	unprognostic (1.74e-2)	unprognostic (1.59e-1)	unprognostic (1.40e-1)	unprognostic (1.45e-3)	unprognostic (4.05e-2)	unprognostic (3.08e-1)	unprognostic (1.05e-7)	unprognostic (2.98e-1)	unprognostic (1.84e-1)	unprognostic (5.90e-3)	unprognostic (4.13e-2)	unprognostic (5.59e-3)	prognostic unfavorable (4.70e-7)	unprognostic (2.62e-2)	unprognostic (3.64e-1)	unprognostic (1.60e-1)	unprognostic (1.34e-1)	Early spermatids
TOMM20L	UNQ9438	ENSG00000196860	Translocase of outer mitochondrial membrane 20 like	Q6UXN7	14	58395928-58408702	Predicted membrane proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	11	testis: 10.9	Cell type enriched	Detected in some	6	Early spermatids: 191.2	Low cancer specificity	Detected in single			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA076397	Enhanced										Cluster 83: Testis - Spermatogenesis	Cluster 64: Lymphoma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA076397: 	unprognostic (1.72e-1)	unprognostic (2.34e-4)	unprognostic (8.13e-2)	unprognostic (7.80e-3)	unprognostic (5.08e-2)	unprognostic (2.15e-1)	unprognostic (1.35e-1)	unprognostic (4.28e-2)	unprognostic (4.93e-1)	unprognostic (1.37e-3)	unprognostic (3.06e-2)	unprognostic (5.66e-3)	unprognostic (4.57e-6)	unprognostic (8.75e-2)	unprognostic (1.50e-1)	unprognostic (1.32e-1)	unprognostic (7.66e-3)	Early spermatids
ZNF560	FLJ31986	ENSG00000198028	Zinc finger protein 560	Q96MR9	19	9466355-9498616	Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Group enriched	Detected in some	5	retina: 2.0;testis: 6.2	Cell type enriched	Detected in some	5	Early spermatids: 96.4	Cancer enriched	Detected in some	7	testis cancer: 7.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	4	testis cancer: 9.2										HPA045439, HPA074438			Enhanced	Nucleoplasm,Nuclear speckles							Cluster 77: Retina - Visual perception	Cluster 4: Non-specific - Transcription	Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm	Nuclear speckles	HPA045439: AB_2732520, HPA074438: 	unprognostic (4.43e-3)			unprognostic (8.91e-2)	unprognostic (9.85e-3)	unprognostic (2.43e-2)		unprognostic (1.17e-1)	unprognostic (3.29e-1)	unprognostic (1.04e-1)	unprognostic (1.39e-1)	unprognostic (6.57e-3)	unprognostic (6.33e-5)	unprognostic (5.60e-2)	unprognostic (2.32e-1)	unprognostic (9.15e-3)	unprognostic (1.65e-1)	Early spermatids
RTP2	MGC78665, Z3CXXC2	ENSG00000198471	Receptor transporter protein 2	Q5QGT7	3	187698259-187702557	Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	16	skeletal muscle: 2.0;testis: 1.2	Cell type enriched	Detected in some	4	Early spermatids: 17.6	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected														Cluster 23: Testis - Cell cycle regulation	Cluster 65: Breast cancer - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization														unprognostic (5.86e-2)		unprognostic (1.12e-2)					Early spermatids
FAM24A	AC073585.4	ENSG00000203795	Family with sequence similarity 24 member A	A6NFZ4	10	122910610-122913111	Predicted intracellular proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in single	118	testis: 17.6	Cell type enriched	Detected in some	44	Early spermatids: 420.9	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids									HPA052490	Supported				Secreted in male reproductive system						Cluster 74: Testis - Spermatogenesis		Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA052490: AB_2681851																		Early spermatids
CXorf66	RP11-35F15.2, SGPX	ENSG00000203933	Chromosome X open reading frame 66	Q5JRM2	X	139955728-139965521	Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	22	testis: 13.4	Cell type enriched	Detected in some	10	Early spermatids: 166.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all														Cluster 83: Testis - Spermatogenesis		Cluster 57: Early spermatids - Flagellum & Golgi organization										unprognostic (3.87e-2)											Early spermatids
C1orf185	FLJ27485	ENSG00000204006	Chromosome 1 open reading frame 185	Q5T7R7	1	51102221-51148086	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	138	testis: 25.4	Cell type enriched	Detected in some	5	Early spermatids: 693.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in many														Cluster 74: Testis - Spermatogenesis	Cluster 41: Non-specific - Cilium assembly	Cluster 57: Early spermatids - Flagellum & Golgi organization																					Early spermatids
LIPJ	bA425M17.2, LIPL1	ENSG00000204022	Lipase family member J	Q5W064	10	88586753-88606976	Predicted intracellular proteins	Lipid degradation, Lipid metabolism	Hydrolase		Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enriched	Detected in some	6	testis: 7.0	Cell type enriched	Detected in some	11	Early spermatids: 87.6	Not detected	Not detected			Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids									HPA048594	Uncertain		Approved	Plasma membrane							Cluster 78: Testis - Spermatogenesis	Cluster 69: BICR 18 - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization	Plasma membrane		HPA048594: AB_2680456	unprognostic (4.79e-3)	unprognostic (6.77e-2)	unprognostic (4.80e-2)	unprognostic (2.36e-1)	unprognostic (2.70e-2)	unprognostic (9.33e-2)	unprognostic (2.90e-3)	unprognostic (7.50e-2)	unprognostic (1.65e-1)	unprognostic (1.09e-1)	unprognostic (4.73e-2)	unprognostic (1.73e-2)	unprognostic (6.21e-4)	unprognostic (9.87e-2)	unprognostic (9.57e-2)	unprognostic (1.85e-1)	unprognostic (1.88e-1)	Early spermatids
LRRC73	C6orf154, dJ337H4.2	ENSG00000204052	Leucine rich repeat containing 73	Q5JTD7	6	43506969-43510686	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	5	testis: 44.2	Cell type enriched	Detected in many	4	Early spermatids: 442.7	Low cancer specificity	Detected in many			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA046698	Enhanced		Approved	Cytosol							Cluster 78: Testis - Spermatogenesis	Cluster 41: Non-specific - Cilium assembly	Cluster 42: Spermatocytes & Spermatids - Spermatogenesis	Cytosol		HPA046698: AB_10959526	unprognostic (3.23e-2)	unprognostic (1.03e-1)	unprognostic (2.13e-1)	unprognostic (4.42e-3)	unprognostic (1.04e-2)	unprognostic (3.52e-1)	unprognostic (6.08e-3)	unprognostic (1.19e-1)	unprognostic (2.25e-1)	unprognostic (1.01e-1)	unprognostic (2.24e-2)	unprognostic (1.93e-1)	unprognostic (1.81e-1)	unprognostic (2.72e-1)	unprognostic (1.46e-1)	unprognostic (1.76e-3)	unprognostic (1.89e-2)	Early spermatids
TSBP1	C6orf10, TSBP	ENSG00000204296	Testis expressed basic protein 1	Q5SRN2	6	32288526-32371912	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	61	testis: 35.0	Cell type enriched	Detected in some	9	Early spermatids: 510.7	Cancer enhanced	Detected in single		testis cancer: 0.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in many			Not detected	Not detected			HPA047479, HPA057426	Approved		Uncertain	Endoplasmic reticulum							Cluster 74: Testis - Spermatogenesis	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 57: Early spermatids - Flagellum & Golgi organization	Endoplasmic reticulum		HPA047479: , HPA057426: 	unprognostic (1.00e-1)	unprognostic (2.24e-1)				unprognostic (1.05e-1)		unprognostic (5.63e-2)	unprognostic (2.86e-2)	unprognostic (2.14e-1)		unprognostic (1.55e-1)	unprognostic (4.32e-4)	unprognostic (2.42e-1)	unprognostic (8.19e-2)	unprognostic (6.56e-2)		Early spermatids
SPATA31A1	C9orf36, C9orf36A, DKFZP434B204, FAM75A1, FAM75A2, SPATA31A2	ENSG00000204849	SPATA31 subfamily A member 1	Q5TZJ5	9	39355669-39361962	Predicted membrane proteins	Differentiation, Spermatogenesis			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in single	90	testis: 8.9	Cell type enriched	Detected in some	4	Early spermatids: 17.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids																				Cluster 36: Testis - Spermatogenesis	Cluster 33: Skin cancer - Membrane components	Cluster 57: Early spermatids - Flagellum & Golgi organization																		unprognostic (1.40e-1)			Early spermatids
FAM205A	C9orf144B	ENSG00000205108	Family with sequence similarity 205 member A	Q6ZU69	9	34723053-34729488	Predicted membrane proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	96	testis: 24.8	Cell type enriched	Detected in some	5	Early spermatids: 151.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids					Low region specificity	Detected in all			HPA071267	Enhanced		Uncertain	Nucleoli fibrillar center,Plasma membrane							Cluster 74: Testis - Spermatogenesis		Cluster 57: Early spermatids - Flagellum & Golgi organization	Plasma membrane	Nucleoli fibrillar center	HPA071267: AB_2686376	unprognostic (2.25e-1)					unprognostic (3.66e-3)		unprognostic (6.29e-3)	unprognostic (1.90e-1)	unprognostic (2.73e-3)	unprognostic (7.82e-2)	unprognostic (9.61e-2)	unprognostic (6.41e-2)	unprognostic (4.78e-1)		unprognostic (7.34e-2)		Early spermatids
C16orf96		ENSG00000205832	Chromosome 16 open reading frame 96	A6NNT2	16	4556490-4600714	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in single	13	testis: 10.5	Cell type enriched	Detected in some	4	Early spermatids: 17.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all			HPA042009			Approved	Centriolar satellite							Cluster 78: Testis - Spermatogenesis	Cluster 47: Retina - Visual perception	Cluster 57: Early spermatids - Flagellum & Golgi organization	Centriolar satellite		HPA042009: AB_10796895	unprognostic (2.94e-3)	unprognostic (1.55e-1)	unprognostic (3.57e-4)	unprognostic (1.12e-1)	unprognostic (4.47e-2)	unprognostic (5.21e-3)	unprognostic (1.32e-2)	unprognostic (1.19e-1)	unprognostic (4.26e-1)	unprognostic (1.36e-2)	unprognostic (1.06e-5)	unprognostic (3.22e-1)	unprognostic (1.82e-2)	unprognostic (1.22e-1)	unprognostic (9.23e-2)	unprognostic (4.24e-4)	unprognostic (2.66e-1)	Early spermatids
ELOA2	HsT832, TCEB3B, TCEB3L	ENSG00000206181	Elongin A2	Q8IYF1	18	47032572-47035621	Predicted intracellular proteins	Transcription, Transcription regulation			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	33	brain: 2.3;choroid plexus: 3.4;testis: 4.0	Cell type enriched	Detected in some	6	Early spermatids: 38.7	Not detected	Not detected			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids									HPA041009, HPA043501, HPA048971, HPA049178, HPA050086, HPA053158	Approved		Approved	Nucleoplasm,Nucleoli,Cytosol							Cluster 49: Ciliated cells - Cilium organization		Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm	Nucleoli, Cytosol	HPA041009: AB_10959881, HPA043501: AB_10960403, HPA048971: AB_2680578, HPA049178: AB_2680664, HPA050086: AB_2681009, HPA053158: 	unprognostic (2.38e-1)	unprognostic (4.47e-1)		unprognostic (2.54e-4)	unprognostic (2.39e-1)			unprognostic (8.75e-2)	unprognostic (5.34e-2)	unprognostic (3.64e-1)			unprognostic (5.25e-2)	unprognostic (1.81e-1)	unprognostic (1.38e-2)	unprognostic (3.97e-2)		Early spermatids
CTAGE1	CT21.1, CT21.2, CTAGE, cTAGE-1, cTAGE-2	ENSG00000212710	Cutaneous T cell lymphoma-associated antigen 1	Q96RT6, Q9HC47	18	22413599-22417915	Predicted membrane proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	103	testis: 10.3	Cell type enriched	Detected in some	4	Early spermatids: 147.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected												HPA000387, HPA000922, CAB016204	Uncertain										Cluster 36: Testis - Spermatogenesis		Cluster 57: Early spermatids - Flagellum & Golgi organization			CAB016204: AB_673617, HPA000387: AB_1078582, HPA000922: AB_1078581					unprognostic (1.41e-1)		unprognostic (5.65e-2)	unprognostic (2.34e-1)		unprognostic (1.81e-2)	unprognostic (1.52e-1)		unprognostic (1.70e-2)	unprognostic (3.15e-1)	unprognostic (1.63e-1)	unprognostic (3.62e-1)		Early spermatids
C12orf71	LOC728858	ENSG00000214700	Chromosome 12 open reading frame 71	A8MTZ7	12	27081057-27082578	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in some		bone marrow: 1.4;testis: 3.2	Cell type enriched	Detected in some	8	Early spermatids: 28.1	Not detected	Not detected			Not detected	Not detected			Immune cell enriched	Detected in single	10	NK-cell: 1.0	Lineage enriched	Detected in single	10	NK-cells: 1.0	Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected							HPA038359, HPA058728	Uncertain		Approved	Cytosol						Cluster 15: NK-cells - Transcription	Cluster 23: Testis - Cell cycle regulation	Cluster 52: Spermatids - Smell perception	Cluster 57: Early spermatids - Flagellum & Golgi organization	Cytosol		HPA038359: , HPA058728: AB_2683800	unprognostic (1.14e-1)	unprognostic (9.86e-2)	unprognostic (1.61e-1)	unprognostic (1.92e-1)	unprognostic (2.36e-1)	unprognostic (6.78e-3)	unprognostic (9.90e-2)	unprognostic (3.13e-1)	unprognostic (7.12e-3)	unprognostic (1.02e-1)	unprognostic (6.73e-3)	unprognostic (1.96e-1)	unprognostic (4.15e-8)	unprognostic (4.85e-2)	unprognostic (9.71e-2)	unprognostic (1.10e-1)	unprognostic (1.01e-2)	Early spermatids
CDRT15L2		ENSG00000214819	CMT1A duplicated region transcript 15 like 2	A8MXV6	17	20579724-20580911	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	10	testis: 15.5	Cell type enriched	Detected in some	6	Early spermatids: 132.5	Not detected	Not detected			Region enhanced	Detected in single		hippocampal formation: 1.4	Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids																				Cluster 78: Testis - Spermatogenesis	Cluster 66: Myeloid cells - Innate immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization																					Early spermatids
SPATA31D1	FAM75D1, FLJ46321	ENSG00000214929	SPATA31 subfamily D member 1	Q6ZQQ2	9	81988772-81995253	Predicted membrane proteins	Differentiation, Spermatogenesis			Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	112	testis: 11.1	Cell type enriched	Detected in some	4	Early spermatids: 65.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Skin - Sebaceous gland cells, Testis - Early spermatids, Testis - Late spermatids									HPA047897	Uncertain										Cluster 36: Testis - Spermatogenesis	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 49: Early spermatids - Spermatogenesis			HPA047897: AB_2680204															unprognostic (1.25e-1)			Early spermatids
ETDB	LINC00633	ENSG00000224107	Embryonic testis differentiation homolog B	P0DPP9	X	135118955-135120526	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in single	18	testis: 11.5	Cell type enriched	Detected in some	11	Early spermatids: 26.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids																				Cluster 78: Testis - Spermatogenesis	Cluster 54: Lymphoma - Cytokine signaling	Cluster 57: Early spermatids - Flagellum & Golgi organization																					Early spermatids
SETSIP	SETP18	ENSG00000230667	SET like protein	P0DME0	1	92074533-92075441	Predicted intracellular proteins	Differentiation, Transcription, Transcription regulation	Activator		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Not detected	Not detected			Cell type enriched	Detected in single	4	Early spermatids: 2.0	Low cancer specificity	Detected in single			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected												HPA063683	Approved		Supported	Nucleoplasm,Lipid droplets								Cluster 69: BICR 18 - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization	Nucleoplasm	Lipid droplets	HPA063683: AB_2685088	unprognostic (2.31e-2)	unprognostic (3.79e-3)	unprognostic (7.59e-2)	unprognostic (5.74e-2)	unprognostic (5.60e-2)	unprognostic (7.74e-2)	unprognostic (1.88e-8)	unprognostic (3.43e-1)	unprognostic (1.65e-2)	unprognostic (9.37e-2)	unprognostic (4.35e-4)	unprognostic (1.63e-2)	unprognostic (2.58e-1)	unprognostic (3.10e-2)	unprognostic (4.93e-2)	unprognostic (2.15e-2)	unprognostic (1.74e-1)	Early spermatids
