Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
PGPEP1L		ENSG00000183571	Pyroglutamyl-peptidase I like	A6NFU8	15	98968229-99007792	Enzymes, Predicted intracellular proteins		Hydrolase, Protease, Thiol protease		Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enriched	Detected in some	4	skeletal muscle: 30.9	Cell type enriched	Detected in some	6	Skeletal myocytes: 29.7	Not detected	Not detected			Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Leukemia: 1.0;Myeloma: 1.1	Adipose subcutaneous - Smooth muscle cells	Low region specificity	Detected in all			Low region specificity	Detected in some			HPA041781	Uncertain									Cluster 46: Basophils - DNA binding	Cluster 33: Striated muscle - Muscle contraction	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 27: Skeletal myocytes - Muscle contraction			HPA041781: AB_10795642	unprognostic (2.48e-1)	unprognostic (2.82e-2)		unprognostic (8.26e-2)	unprognostic (2.43e-3)	unprognostic (7.18e-2)		unprognostic (3.99e-2)	unprognostic (1.69e-1)	unprognostic (5.44e-2)	unprognostic (9.78e-2)	unprognostic (1.58e-1)	unprognostic (4.53e-3)	unprognostic (1.86e-1)	unprognostic (2.62e-1)	unprognostic (2.00e-2)	unprognostic (1.65e-1)	Skeletal myocytes
SRPK3	MSSK1, STK23	ENSG00000184343	SRSF protein kinase 3	Q9UPE1	X	153776412-153785732	Enzymes, Metabolic proteins, Predicted intracellular proteins	Differentiation, Myogenesis	Developmental protein, Kinase, Serine/threonine-protein kinase, Transferase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		skeletal muscle: 211.4;tongue: 76.8	Cell type enriched	Detected in some	7	Skeletal myocytes: 141.5	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Heart muscle - Cardiomyocytes, Stomach - Fibroblasts	Low region specificity	Detected in many			Low region specificity	Detected in many													Cluster 3: Plasmacytoid DCs - Unknown function	Cluster 80: Striated muscle - Unknown function	Cluster 17: RS4;11 - Unknown function	Cluster 27: Skeletal myocytes - Muscle contraction				unprognostic (1.79e-3)	unprognostic (6.21e-2)	unprognostic (1.79e-2)	unprognostic (7.24e-2)	unprognostic (1.44e-1)	unprognostic (2.51e-1)	unprognostic (1.97e-1)	unprognostic (4.47e-4)	unprognostic (2.83e-1)	unprognostic (1.71e-1)	unprognostic (4.10e-4)	unprognostic (8.70e-2)	unprognostic (5.38e-7)	unprognostic (1.97e-2)	unprognostic (1.97e-1)	unprognostic (3.83e-2)	unprognostic (1.07e-4)	Skeletal myocytes
STAC3	MGC2793	ENSG00000185482	SH3 and cysteine rich domain 3	Q96MF2	12	57243453-57251188	Disease related genes, Human disease related genes, Predicted intracellular proteins			Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	40	skeletal muscle: 2315.3;tongue: 1169.0	Cell type enriched	Detected in many	14	Skeletal myocytes: 684.9	Cancer enhanced	Detected in all		head and neck cancer: 11.6	Low region specificity	Detected in all			Immune cell enhanced	Detected in some		intermediate monocyte: 5.8	Group enriched	Detected in many	6	dendritic cells: 3.6;monocytes: 5.8	Cancer enriched	Detected in many	9	Sarcoma: 198.7	Adipose subcutaneous - Macrophages, Adipose visceral - Macrophages, Stomach - Macrophages, Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in some			Low region specificity	Detected in many			HPA039285, HPA039527			Enhanced	Nucleoplasm,Cytosol						Cluster 7: Monocytes - Unknown function	Cluster 33: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction	Nucleoplasm	Cytosol	HPA039285: AB_2676427, HPA039527: AB_10673424	unprognostic (6.16e-2)	prognostic favorable (2.01e-4)	prognostic unfavorable (7.10e-4)	unprognostic (1.05e-2)	unprognostic (1.31e-1)	unprognostic (5.25e-2)	unprognostic (1.62e-1)	unprognostic (1.19e-1)	unprognostic (2.05e-2)	unprognostic (1.31e-1)	unprognostic (9.12e-2)	unprognostic (1.73e-1)	prognostic unfavorable (7.11e-6)	unprognostic (4.58e-2)	unprognostic (3.36e-1)	unprognostic (2.09e-1)	unprognostic (1.14e-3)	Skeletal myocytes
SMYD4	KIAA1936, ZMYND21	ENSG00000186532	SET and MYND domain containing 4	Q8IYR2	17	1779485-1830634	Predicted intracellular proteins, Predicted membrane proteins		Methyltransferase, Transferase	Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in all	4	Skeletal myocytes: 137.6	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Liver - Vascular Endothelial cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA030059	Uncertain		Approved	Nucleoplasm,Golgi apparatus,Vesicles,Cytosol						Cluster 38: Basophils - Unknown function	Cluster 13: Striated muscle - Muscle contraction	Cluster 49: Non-specific - Unknown function	Cluster 64: Non-specific - Transcription	Golgi apparatus, Vesicles	Nucleoplasm, Cytosol	HPA030059: AB_2191728	unprognostic (1.45e-1)	unprognostic (2.48e-1)	unprognostic (2.47e-1)	unprognostic (4.23e-2)	unprognostic (1.13e-2)	unprognostic (3.66e-2)	unprognostic (4.03e-2)	unprognostic (1.04e-1)	unprognostic (1.79e-2)	unprognostic (4.95e-2)	unprognostic (1.83e-3)	unprognostic (9.26e-3)	unprognostic (3.63e-2)	unprognostic (1.33e-2)	unprognostic (7.35e-2)	unprognostic (1.52e-1)	unprognostic (1.18e-1)	Skeletal myocytes
DUSP29	DUPD1, DUSP27	ENSG00000188716	Dual specificity phosphatase 29	Q68J44	10	75037836-75058514	Enzymes, Predicted intracellular proteins		Hydrolase, Protein phosphatase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	6	skeletal muscle: 71.2	Cell type enriched	Detected in single	9	Skeletal myocytes: 3.0	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected			Not detected	Not detected			HPA042964	Uncertain										Cluster 33: Striated muscle - Muscle contraction	Cluster 44: Myeloma - Humoral immune response	Cluster 27: Skeletal myocytes - Muscle contraction			HPA042964: AB_10795764						unprognostic (1.05e-2)				unprognostic (1.77e-1)					unprognostic (2.34e-1)			Skeletal myocytes
MYBPC1	ssMyBP-C	ENSG00000196091	Myosin binding protein C1	Q00872	12	101568353-101686028	Disease related genes, Human disease related genes, Predicted intracellular proteins	Cell adhesion	Actin-binding, Muscle protein	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	87	skeletal muscle: 11290.5;tongue: 5207.7	Cell type enriched	Detected in some	12	Skeletal myocytes: 2433.8	Cancer enhanced	Detected in many		prostate cancer: 33.0	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	35	Gastric cancer: 7.2;prostate cancer: 9.4	Heart muscle - Cardiomyocytes, Prostate - Prostate glandular cells, Skeletal muscle - Skeletal myocytes, Skin - Eccrine sweat gland cells, Testis - Early spermatids, Testis - Late spermatids	Group enriched	Detected in many	9	cerebellum: 39.6;olfactory bulb: 10.6	Region enhanced	Detected in many		thalamus: 6.9	HPA021004, HPA027614	Enhanced								240000		Cluster 33: Striated muscle - Muscle contraction	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 27: Skeletal myocytes - Muscle contraction			HPA021004: AB_1854232, HPA027614: AB_10602711	prognostic favorable (4.76e-5)	unprognostic (7.72e-2)	unprognostic (1.09e-1)		unprognostic (1.81e-2)	unprognostic (3.33e-2)	unprognostic (4.63e-2)	unprognostic (8.67e-2)	unprognostic (2.93e-1)	unprognostic (9.98e-3)	unprognostic (2.56e-1)	unprognostic (2.55e-1)	unprognostic (1.19e-2)	unprognostic (4.10e-2)	unprognostic (7.96e-2)	unprognostic (6.13e-2)	unprognostic (5.55e-3)	Skeletal myocytes
RYR1	CCO, MHS, MHS1, PPP1R137, RYR	ENSG00000196218	Ryanodine receptor 1	P21817	19	38433691-38587564	Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Calcium transport, Ion transport, Transport	Calcium channel, Calmodulin-binding, Developmental protein, Ion channel, Ligand-gated ion channel, Receptor	Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	6	skeletal muscle: 1618.9	Cell type enriched	Detected in many	9	Skeletal myocytes: 452.3	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Group enriched	Detected in some	7	intermediate monocyte: 1.8;myeloid DC: 2.9;non-classical monocyte: 3.8	Group enriched	Detected in many	8	dendritic cells: 2.9;monocytes: 3.8	Cancer enhanced	Detected in many		cervical cancer: 30.5		Low region specificity	Detected in single							HPA056416	Enhanced		Approved	Golgi apparatus,Vesicles,Cytosol					46000	Cluster 51: Monocytes - Innate immune response	Cluster 33: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction	Golgi apparatus, Vesicles	Cytosol	HPA056416: AB_2683121	unprognostic (2.22e-3)	unprognostic (1.91e-3)	unprognostic (9.59e-2)	unprognostic (5.34e-4)	unprognostic (2.50e-1)	unprognostic (6.00e-2)	unprognostic (2.11e-1)	unprognostic (1.06e-1)	unprognostic (1.18e-1)	unprognostic (3.20e-3)	unprognostic (3.52e-1)	unprognostic (2.35e-1)	unprognostic (1.07e-5)	unprognostic (1.13e-2)	unprognostic (8.10e-2)	unprognostic (6.62e-3)	unprognostic (1.34e-1)	Skeletal myocytes
ATP2A1	ATP2A, SERCA1	ENSG00000196296	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1	O14983	16	28878405-28904466	Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	Calcium transport, Ion transport, Transport	Translocase	Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	85	skeletal muscle: 8241.7;tongue: 3199.6	Cell type enriched	Detected in some	113	Skeletal myocytes: 637.4	Cancer enhanced	Detected in many		head and neck cancer: 4.7	Low region specificity	Detected in many			Immune cell enhanced	Detected in some		NK-cell: 1.6	Low lineage specificity	Detected in many			Low cancer specificity	Detected in all			Skeletal muscle - Skeletal myocytes	Region enriched	Detected in some	8	thalamus: 13.1	Group enriched	Detected in some	6	basal ganglia: 1.3;cerebral cortex: 1.4;hippocampal formation: 1.2	CAB002310, CAB032706, HPA066701	Enhanced		Approved	Endoplasmic reticulum					2800000	Cluster 15: NK-cells - Transcription	Cluster 33: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction	Endoplasmic reticulum		CAB002310: AB_564139, CAB032706: AB_2061286, HPA066701: 	unprognostic (2.37e-1)	unprognostic (6.81e-2)	unprognostic (2.23e-5)	unprognostic (5.35e-2)	unprognostic (2.27e-1)	unprognostic (2.04e-1)	unprognostic (1.89e-1)	unprognostic (1.19e-1)	unprognostic (5.24e-2)	unprognostic (1.87e-1)	unprognostic (5.22e-2)	unprognostic (4.94e-2)	unprognostic (2.72e-4)	unprognostic (1.70e-2)	unprognostic (1.91e-1)	unprognostic (1.49e-1)	unprognostic (2.51e-2)	Skeletal myocytes
CHRNG	ACHRG	ENSG00000196811	Cholinergic receptor nicotinic gamma subunit	P07510	2	232539692-232548115	Disease related genes, Human disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Ion transport, Transport	Ion channel, Ligand-gated ion channel, Receptor	Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	23	skeletal muscle: 32.0	Cell type enriched	Detected in some	42	Skeletal myocytes: 52.5	Cancer enhanced	Detected in single		head and neck cancer: 0.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	17	Sarcoma: 6.8		Not detected	Not detected			Not detected	Not detected													Cluster 15: NK-cells - Transcription	Cluster 33: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction				unprognostic (2.26e-1)	unprognostic (8.97e-2)	unprognostic (5.61e-2)	unprognostic (1.92e-2)	unprognostic (4.38e-1)	unprognostic (4.86e-3)	unprognostic (2.32e-1)	unprognostic (1.06e-2)	unprognostic (1.04e-1)	unprognostic (1.70e-1)	unprognostic (4.18e-2)	unprognostic (4.32e-1)	unprognostic (4.19e-6)	unprognostic (6.13e-2)	unprognostic (8.66e-2)	unprognostic (1.86e-1)	unprognostic (3.24e-2)	Skeletal myocytes
OR14J1	hs6M1-28, OR5U1	ENSG00000204695	Olfactory receptor family 14 subfamily J member 1	Q9UGF5	6	29301701-29313017	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enhanced	Detected in some		brain: 5.2;retina: 2.0	Cell type enriched	Detected in single	6	Skeletal myocytes: 2.0	Not detected	Not detected			Low region specificity	Detected in many			Immune cell enhanced	Detected in single		basophil: 1.1	Low lineage specificity	Detected in single			Low cancer specificity	Detected in some			Testis - Early spermatids	Not detected	Not detected			Not detected	Not detected													Cluster 42: Non-specific - Transcription	Cluster 6: Brain - Smell perception	Cluster 52: Spermatids - Smell perception	Cluster 27: Skeletal myocytes - Muscle contraction																					Skeletal myocytes
SMTNL1	CHASM	ENSG00000214872	Smoothelin like 1	A8MU46	11	57542641-57550274	Predicted intracellular proteins		Calmodulin-binding, Muscle protein		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	51	skeletal muscle: 711.3;tongue: 192.9	Cell type enriched	Detected in some	71	Skeletal myocytes: 78.2	Low cancer specificity	Detected in some			Low region specificity	Detected in some			Low immune cell specificity	Detected in single			Low lineage specificity	Detected in single			Low cancer specificity	Detected in some			Skeletal muscle - Skeletal myocytes	Not detected	Not detected			Not detected	Not detected													Cluster 5: Granulocytes - Unknown function	Cluster 33: Striated muscle - Muscle contraction	Cluster 30: Non-specific - Antiviral immune response	Cluster 27: Skeletal myocytes - Muscle contraction				unprognostic (1.35e-2)	unprognostic (3.90e-1)	unprognostic (1.10e-1)	unprognostic (1.79e-3)	unprognostic (3.09e-1)	unprognostic (1.66e-1)	unprognostic (2.22e-1)	unprognostic (8.41e-2)	unprognostic (1.41e-1)	unprognostic (3.53e-3)	unprognostic (4.04e-2)	unprognostic (2.68e-2)	unprognostic (1.04e-6)	unprognostic (1.21e-1)	unprognostic (1.10e-1)	unprognostic (4.49e-1)	unprognostic (1.44e-2)	Skeletal myocytes
KLHL41	KBTBD10, Krp1, SARCOSIN	ENSG00000239474	Kelch like family member 41	O60662	2	169509702-169526258	Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins			Disease variant, Nemaline myopathy	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	42	skeletal muscle: 5038.6;tongue: 3473.7	Cell type enriched	Detected in some	12	Skeletal myocytes: 1774.6	Group enriched	Detected in some	9	head and neck cancer: 10.8;prostate cancer: 3.3	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	11	Sarcoma: 17.8	Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all			HPA021165, HPA021753, HPA021760	Enhanced		Supported	Nucleoplasm,Plasma membrane,Cytosol							Cluster 13: Striated muscle - Muscle contraction	Cluster 42: Sarcoma - Muscle contraction	Cluster 27: Skeletal myocytes - Muscle contraction	Cytosol	Nucleoplasm, Plasma membrane	HPA021165: AB_1852087, HPA021753: AB_1852089, HPA021760: AB_1852091	unprognostic (2.44e-2)	unprognostic (6.12e-2)	unprognostic (9.01e-2)	unprognostic (2.94e-2)	unprognostic (2.90e-1)	unprognostic (1.36e-3)	unprognostic (2.05e-1)	unprognostic (5.46e-3)	unprognostic (1.88e-1)	unprognostic (5.38e-2)	unprognostic (6.65e-4)	unprognostic (9.64e-2)	unprognostic (1.50e-1)	unprognostic (1.69e-3)	unprognostic (1.19e-1)	unprognostic (1.12e-2)	unprognostic (1.52e-1)	Skeletal myocytes
STRIT1	DWORF	ENSG00000240045	Small transmembrane regulator of ion transport 1	P0DN84	3	155290227-155293683	Predicted membrane proteins, Transporters				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	79	skeletal muscle: 1711.3;tongue: 698.4	Cell type enriched	Detected in some	51	Skeletal myocytes: 347.4	Cancer enhanced	Detected in some		head and neck cancer: 1.1;prostate cancer: 1.3	Low region specificity	Detected in all			Immune cell enriched	Detected in single	7	basophil: 1.0	Lineage enriched	Detected in single	10	granulocytes: 1.0	Low cancer specificity	Detected in single			Kidney - Proximal tubular cells																			Cluster 34: Basophils - Unknown function	Cluster 33: Striated muscle - Muscle contraction	Cluster 2: DU4475 - Unknown function	Cluster 27: Skeletal myocytes - Muscle contraction							unprognostic (6.77e-4)		unprognostic (1.60e-2)					unprognostic (6.62e-2)	unprognostic (1.58e-1)	unprognostic (7.82e-3)	unprognostic (1.33e-2)				Skeletal myocytes
ACTN3		ENSG00000248746	Actinin alpha 3	Q08043	11	66546395-66563334	Plasma proteins, Predicted intracellular proteins		Actin-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	72	skeletal muscle: 1670.4	Cell type enriched	Detected in some	6	Skeletal myocytes: 115.8	Cancer enriched	Detected in single	5	testis cancer: 0.5	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	6	ovarian cancer: 2.3;Rhabdoid: 5.3	Skeletal muscle - Skeletal myocytes, Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in single			Low region specificity	Detected in many			HPA006035	Uncertain		Approved	Actin filaments,Cytosol					11000000		Cluster 33: Striated muscle - Muscle contraction	Cluster 22: Rhabdoid cancers - Neuronal signaling	Cluster 27: Skeletal myocytes - Muscle contraction	Actin filaments	Cytosol	HPA006035: AB_1078095	unprognostic (2.54e-1)	unprognostic (1.07e-1)	unprognostic (6.16e-2)	unprognostic (1.46e-1)	unprognostic (1.70e-1)	unprognostic (3.35e-4)	unprognostic (1.40e-3)	unprognostic (5.37e-3)	unprognostic (5.09e-3)	unprognostic (1.19e-1)	unprognostic (1.17e-1)	unprognostic (1.66e-2)	unprognostic (6.71e-9)	unprognostic (2.06e-1)	unprognostic (6.98e-2)	unprognostic (5.16e-2)	unprognostic (2.48e-1)	Skeletal myocytes
PCDHGA4	PCDH-GAMMA-A4	ENSG00000262576	Protocadherin gamma subfamily A, 4	Q9Y5G9	5	141355021-141512975	Predicted membrane proteins	Cell adhesion			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in single	6	Skeletal myocytes: 4.0	Low cancer specificity	Detected in some			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Lung - Fibroblast_1	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA008755, HPA010580	Uncertain		Uncertain	Nucleoplasm,Vesicles,Plasma membrane,Cytosol						Cluster 16: MAIT-cells - Unknown function	Cluster 21: Non-specific - Transcription	Cluster 20: Connective tissue cells - ECM organization	Cluster 27: Skeletal myocytes - Muscle contraction	Vesicles, Plasma membrane	Nucleoplasm, Cytosol	HPA008755: AB_1079577, HPA010580: AB_2732401	unprognostic (1.27e-2)	unprognostic (4.55e-3)	unprognostic (2.00e-2)	unprognostic (6.54e-4)	unprognostic (1.87e-2)	unprognostic (1.06e-2)	unprognostic (1.02e-1)	unprognostic (1.20e-2)	unprognostic (5.62e-2)	unprognostic (3.76e-1)	unprognostic (6.31e-2)	unprognostic (1.74e-1)	unprognostic (2.94e-2)	unprognostic (1.30e-2)	unprognostic (2.30e-2)	unprognostic (1.65e-1)	unprognostic (2.31e-4)	Skeletal myocytes
MYH4	MYH2B, MyHC-2B, MyHC-IIb	ENSG00000264424	Myosin heavy chain 4	Q9Y623	17	10443290-10469559	Plasma proteins, Predicted intracellular proteins		Actin-binding, Calmodulin-binding, Motor protein, Muscle protein, Myosin		Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	23	skeletal muscle: 10.6	Cell type enriched	Detected in single	29	Skeletal myocytes: 9.9	Cancer enriched	Detected in single	115	liver cancer: 9.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Skeletal muscle - Skeletal myocytes									HPA001349	Supported		Uncertain	Focal adhesion sites					86000000		Cluster 33: Striated muscle - Muscle contraction	Cluster 39: Non-specific - Unknown function	Cluster 27: Skeletal myocytes - Muscle contraction	Focal adhesion sites		HPA001349: AB_1079437	unprognostic (3.27e-2)		unprognostic (2.94e-2)			unprognostic (4.94e-2)	unprognostic (1.69e-2)	unprognostic (4.72e-1)			unprognostic (1.37e-1)		unprognostic (3.32e-2)	unprognostic (1.21e-3)	unprognostic (3.52e-4)		unprognostic (9.97e-2)	Skeletal myocytes
PRR33	C11orf89, LOC728008	ENSG00000283787	Proline rich 33		11	1888078-1891895	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in many		adrenal gland: 23.4;lymphoid tissue: 28.3;skeletal muscle: 35.2	Cell type enriched	Detected in some	4	Skeletal myocytes: 6.9					Not detected	Not detected			Immune cell enriched	Detected in single	6	neutrophil: 1.4	Lineage enriched	Detected in single	6	granulocytes: 1.4	Group enriched	Detected in some	13	Leukemia: 1.6;lymphoma: 5.7;Myeloma: 2.6	Adipose subcutaneous - Adipose progenitor cells, Kidney - T-cells, Stomach - Fibroblasts	Not detected	Not detected			Low region specificity	Detected in many													Cluster 50: Neutrophils - Cellular senescence	Cluster 59: Non-specific - Translation	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 27: Skeletal myocytes - Muscle contraction																					Skeletal myocytes
