Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
CTNNA3	MGC26194, VR22	ENSG00000183230	Catenin alpha 3	Q9UI47	10	65912523-67696195	Disease related genes, Predicted intracellular proteins	Cell adhesion		Cardiomyopathy, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	8	brain: 176.3	Cell type enriched	Detected in some	12	Oligodendrocytes: 3827.5	Cancer enhanced	Detected in single		glioma: 0.5	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Adipose subcutaneous - Smooth muscle cells, Heart muscle - Cardiomyocytes, Liver - Hepatocytes, Skeletal muscle - Skeletal myocytes, Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in many			Low region specificity	Detected in all			HPA061818	Enhanced									Cluster 47: Plasmacytoid DCs - Protein folding	Cluster 70: Brain - Nervous system development	Cluster 34: Rabdoid cancer - Embryonic development	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA061818: AB_2684618	unprognostic (2.19e-1)	unprognostic (1.57e-1)	unprognostic (8.64e-4)	unprognostic (8.13e-3)	unprognostic (6.43e-3)	unprognostic (9.90e-2)	unprognostic (2.60e-4)	unprognostic (8.27e-2)	unprognostic (5.10e-2)	unprognostic (2.55e-1)	unprognostic (9.09e-3)	unprognostic (1.15e-1)	unprognostic (2.67e-3)	unprognostic (7.93e-5)	unprognostic (6.43e-2)	unprognostic (1.52e-2)	unprognostic (1.24e-1)	Oligodendrocytes
ACP7	FLJ16165, PAPL, PAPL1	ENSG00000183760	Acid phosphatase 7, tartrate resistant (putative)	Q6ZNF0	19	39083913-39111493	Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted secreted proteins		Hydrolase		Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Group enriched	Detected in some	6	brain: 6.6;lymphoid tissue: 2.6;skin 1: 6.0	Cell type enriched	Detected in some	5	Oligodendrocytes: 10.2	Group enriched	Detected in some	5	cervical cancer: 0.8;head and neck cancer: 2.6;lung cancer: 1.4;melanoma: 1.0;urothelial cancer: 1.0	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Skin - Keratinocyte (granular)	Low region specificity	Detected in many			Not detected	Not detected			HPA042613	Uncertain				Secreted - unknown location						Cluster 27: Brain & Skin - Unknown function	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA042613: AB_10963214	unprognostic (6.35e-2)	unprognostic (1.97e-1)	unprognostic (1.48e-1)	unprognostic (6.74e-3)	unprognostic (1.92e-3)	unprognostic (1.41e-1)	unprognostic (3.41e-1)	unprognostic (4.94e-3)	unprognostic (2.66e-1)	unprognostic (2.15e-1)	unprognostic (1.50e-1)	unprognostic (9.81e-2)	unprognostic (1.51e-5)	unprognostic (4.36e-3)	unprognostic (5.08e-2)	unprognostic (2.31e-2)	unprognostic (2.42e-1)	Oligodendrocytes
CNTN2	AXT, TAG-1, TAX, TAX1	ENSG00000184144	Contactin 2	Q02246	1	205042937-205078289	Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters	Cell adhesion		Epilepsy	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	8	brain: 248.9	Cell type enriched	Detected in many	12	Oligodendrocytes: 316.7	Cancer enriched	Detected in some	9	glioma: 6.4	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	6	Neuroblastoma: 5.6	Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA001397, HPA012497	Approved				Secreted in brain				58000		Cluster 70: Brain - Nervous system development	Cluster 7: Neuronal cell lines - Stereocilium	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA001397: AB_1847146, HPA012497: AB_1847147	unprognostic (1.90e-1)	unprognostic (1.86e-1)	unprognostic (2.87e-2)	unprognostic (4.52e-3)	unprognostic (2.98e-2)	unprognostic (5.96e-2)	unprognostic (3.25e-1)	unprognostic (1.43e-2)	unprognostic (8.56e-2)	unprognostic (2.40e-1)	unprognostic (3.44e-3)	unprognostic (5.62e-2)	unprognostic (1.73e-7)	unprognostic (9.82e-3)	unprognostic (1.19e-1)	unprognostic (3.35e-2)	unprognostic (3.07e-2)	Oligodendrocytes
CHRM5		ENSG00000184984	Cholinergic receptor muscarinic 5	P08912	15	33968497-34067458	FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins		G-protein coupled receptor, Receptor, Transducer	FDA approved drug targets	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	12	brain: 18.8	Cell type enriched	Detected in some	7	Oligodendrocytes: 168.4	Not detected	Not detected			Low region specificity	Detected in all			Immune cell enhanced	Detected in single		neutrophil: 1.4	Lineage enriched	Detected in single	5	granulocytes: 1.4	Low cancer specificity	Detected in single			Testis - Early spermatids, Testis - Late spermatids	Region enhanced	Detected in many		hypothalamus: 13.2	Low region specificity	Detected in many			HPA013172	Uncertain									Cluster 1: Neutrophils - Mixed function	Cluster 70: Brain - Nervous system development	Cluster 62: Granulocytes - Innate immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA013172: AB_1854212	unprognostic (8.19e-2)	unprognostic (2.13e-1)	unprognostic (7.67e-2)	unprognostic (4.32e-1)	unprognostic (3.05e-3)	unprognostic (2.77e-1)	unprognostic (2.49e-2)	unprognostic (2.79e-1)	unprognostic (3.02e-1)	unprognostic (1.27e-2)	unprognostic (4.61e-4)	unprognostic (7.95e-2)	unprognostic (1.33e-6)	unprognostic (1.42e-1)	unprognostic (4.53e-2)	unprognostic (1.38e-1)	unprognostic (9.07e-2)	Oligodendrocytes
GLDN	CLOM, COLM, colmedin, CRG-L2, UNC-122	ENSG00000186417	Gliomedin	Q6ZMI3	15	51341655-51408005	Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted secreted proteins	Differentiation, Neurogenesis	Developmental protein	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	5	brain: 84.8	Cell type enriched	Detected in many	4	Oligodendrocytes: 482.2	Cancer enhanced	Detected in many		glioma: 4.3	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Heart muscle - Cardiomyocytes, Thyroid - Smooth muscle cells	Low region specificity	Detected in some			Low region specificity	Detected in all			HPA050873, HPA059441	Uncertain		Supported	Vesicles,Plasma membrane	Secreted to extracellular matrix				410000		Cluster 70: Brain - Nervous system development	Cluster 61: Liver - Metabolism	Cluster 8: Oligodendrocytes - Myelin sheath organization	Vesicles, Plasma membrane		HPA050873: , HPA059441: AB_2684018	unprognostic (5.04e-2)	unprognostic (2.57e-2)	unprognostic (5.15e-5)	unprognostic (3.21e-3)	unprognostic (2.82e-2)	unprognostic (2.33e-1)	unprognostic (2.07e-4)	unprognostic (2.02e-1)	unprognostic (1.22e-1)	unprognostic (3.30e-2)	unprognostic (3.15e-1)	unprognostic (2.14e-2)	unprognostic (9.89e-2)	unprognostic (1.60e-2)	unprognostic (2.20e-1)	unprognostic (3.80e-3)	unprognostic (1.37e-1)	Oligodendrocytes
RNF220	C1orf164, FLJ10597	ENSG00000187147	Ring finger protein 220	Q5VTB9	1	44405194-44651724	Enzymes, Predicted intracellular proteins	Ubl conjugation pathway	Transferase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	5	brain: 121.3	Cell type enriched	Detected in all	6	Oligodendrocytes: 2017.2	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all				Low region specificity	Detected in all			Low region specificity	Detected in all			HPA027577, HPA027578	Approved		Approved	Nucleoplasm,Cytosol	Intracellular and membrane					Cluster 3: Plasmacytoid DCs - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 66: Myeloid cells - Innate immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm	Cytosol	HPA027577: AB_2672339, HPA027578: AB_10601482	unprognostic (3.12e-2)	unprognostic (1.24e-1)	unprognostic (3.49e-2)	unprognostic (2.56e-1)	unprognostic (2.94e-2)	unprognostic (6.96e-3)	prognostic unfavorable (2.35e-6)	unprognostic (1.55e-1)	unprognostic (8.47e-2)	unprognostic (2.13e-1)	unprognostic (2.14e-3)	unprognostic (2.96e-2)	prognostic unfavorable (5.12e-4)	unprognostic (1.51e-2)	unprognostic (1.98e-1)	unprognostic (1.37e-3)	unprognostic (6.46e-2)	Oligodendrocytes
SHTN1	KIAA1598, shootin-1, shootin1	ENSG00000187164	Shootin 1	A0MZ66	10	116881477-117126586	Predicted intracellular proteins		Developmental protein		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	10	brain: 128.1	Cell type enriched	Detected in many	4	Oligodendrocytes: 980.7	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Group enriched	Detected in some	31	classical monocyte: 19.7;intermediate monocyte: 12.9;myeloid DC: 19.3;non-classical monocyte: 6.6;plasmacytoid DC: 12.9	Group enriched	Detected in many	42	dendritic cells: 19.3;monocytes: 19.7	Low cancer specificity	Detected in all			Adipose subcutaneous - Macrophages, Testis - Sertoli cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA037942, HPA037943, HPA075224	Enhanced	Approved	Approved	Plasma membrane,Cytosol						Cluster 25: Monocytes - Inflammatory response	Cluster 70: Brain - Nervous system development	Cluster 61: Liver - Metabolism	Cluster 8: Oligodendrocytes - Myelin sheath organization	Plasma membrane, Cytosol		HPA037942: AB_2675748, HPA037943: AB_10671637, HPA075224: 	unprognostic (1.00e-1)	unprognostic (2.50e-2)	unprognostic (6.77e-3)	unprognostic (2.81e-1)	unprognostic (7.85e-2)	unprognostic (1.61e-1)	unprognostic (2.42e-2)	unprognostic (1.03e-1)	unprognostic (2.56e-1)	unprognostic (1.35e-1)	unprognostic (2.49e-1)	prognostic unfavorable (5.07e-4)	unprognostic (2.17e-2)	unprognostic (1.48e-1)	unprognostic (2.47e-1)	unprognostic (1.85e-1)	prognostic unfavorable (5.08e-6)	Oligodendrocytes
COL4A5	ASLN, ATS	ENSG00000188153	Collagen type IV alpha 5 chain	P29400	X	108439838-108697545	Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted secreted proteins			Alport syndrome, Cancer-related genes, Deafness, Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 102.9	Cell type enriched	Detected in many	9	Oligodendrocytes: 673.9	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in all		testis cancer: 65.6	Adipose subcutaneous - Smooth muscle cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA077177			Approved	Vesicles,Plasma membrane	Secreted to extracellular matrix						Cluster 57: Non-specific - Angiogenesis	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Plasma membrane	Vesicles	HPA077177: 	unprognostic (2.58e-2)	unprognostic (2.57e-2)	unprognostic (3.64e-2)	unprognostic (3.98e-2)	unprognostic (1.11e-1)	unprognostic (1.61e-1)	unprognostic (1.97e-2)	unprognostic (7.27e-2)	unprognostic (2.70e-1)	unprognostic (2.20e-1)	unprognostic (1.60e-1)	unprognostic (1.26e-1)	prognostic unfavorable (2.41e-5)	unprognostic (2.10e-3)	unprognostic (1.70e-1)	unprognostic (2.61e-2)	unprognostic (1.06e-1)	Oligodendrocytes
DPYD	DPD	ENSG00000188641	Dihydropyrimidine dehydrogenase	Q12882	1	97077743-97995000	Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted intracellular proteins		Oxidoreductase	Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		liver: 68.5	Cell type enriched	Detected in many	6	Oligodendrocytes: 1616.4	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in all			Low cancer specificity	Detected in many			Kidney - Fibroblasts, Liver - Hepatocytes, Liver - Hepatocytes, Prostate - Fibroblasts, Skin - Endothelial cells, Thyroid - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in all			CAB033241, HPA045210	Uncertain								1600000	Cluster 25: Monocytes - Inflammatory response	Cluster 85: Liver - Metabolism	Cluster 3: HUVEC & TIME - Signal transduction	Cluster 8: Oligodendrocytes - Myelin sheath organization			CAB033241: AB_2094323, HPA045210: AB_2679256	unprognostic (2.33e-2)	unprognostic (1.69e-1)	unprognostic (9.82e-3)	unprognostic (1.04e-1)	unprognostic (1.13e-2)	unprognostic (8.81e-2)	unprognostic (2.86e-1)	unprognostic (3.05e-1)	unprognostic (1.56e-1)	unprognostic (9.29e-2)	prognostic unfavorable (6.27e-4)	unprognostic (6.54e-2)	unprognostic (5.32e-2)	unprognostic (1.43e-1)	unprognostic (3.43e-2)	unprognostic (3.71e-1)	unprognostic (2.25e-1)	Oligodendrocytes
TMEM63A	KIAA0792	ENSG00000196187	Transmembrane protein 63A	O94886	1	225845536-225882380	Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins	Ion transport, Transport	Ion channel	Disease variant, Leukodystrophy	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in all	4	brain: 365.5;salivary gland: 121.1	Cell type enriched	Detected in many	4	Oligodendrocytes: 305.0	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Prostate - Prostate basal glandular cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA066504, HPA066936, HPA068918			Enhanced	Vesicles,Centriolar satellite						Cluster 20: T-cells - T-cell receptor	Cluster 70: Brain - Nervous system development	Cluster 65: Breast cancer - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Vesicles, Centriolar satellite		HPA066504: AB_2685680, HPA066936: AB_2685751, HPA068918: AB_2686057	unprognostic (5.31e-2)	unprognostic (3.46e-2)	unprognostic (2.14e-2)	prognostic favorable (8.79e-4)	unprognostic (2.05e-1)	unprognostic (7.16e-3)	unprognostic (2.52e-2)	unprognostic (1.76e-2)	unprognostic (2.57e-1)	unprognostic (1.27e-1)	unprognostic (6.55e-2)	unprognostic (1.59e-1)	unprognostic (1.19e-1)	unprognostic (3.14e-2)	unprognostic (1.62e-1)	unprognostic (3.35e-1)	unprognostic (2.92e-2)	Oligodendrocytes
MVB12B	C9orf28, FAM125B, FLJ00001	ENSG00000196814	Multivesicular body subunit 12B	Q9H7P6	9	126326829-126507041	Predicted intracellular proteins	Protein transport, Transport			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		brain: 99.3	Cell type enriched	Detected in many	6	Oligodendrocytes: 477.3	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in some		MAIT T-cell: 2.5	Low lineage specificity	Detected in many			Low cancer specificity	Detected in many				Low region specificity	Detected in all			Low region specificity	Detected in all			HPA043683, HPA049383			Approved	Golgi apparatus,Vesicles						Cluster 16: MAIT-cells - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization	Golgi apparatus, Vesicles		HPA043683: AB_2678616, HPA049383: AB_2680737	unprognostic (3.50e-1)	unprognostic (1.12e-1)	unprognostic (6.82e-2)	unprognostic (9.59e-3)	unprognostic (4.77e-2)	unprognostic (1.13e-1)	unprognostic (4.22e-2)	unprognostic (4.45e-3)	unprognostic (4.33e-1)	unprognostic (1.05e-1)	prognostic favorable (7.89e-4)	unprognostic (2.82e-1)	unprognostic (1.66e-3)	unprognostic (3.06e-1)	unprognostic (1.71e-1)	unprognostic (5.79e-2)	unprognostic (1.12e-3)	Oligodendrocytes
OPALIN	HTMP10, TMEM10, TMP10	ENSG00000197430	Oligodendrocytic myelin paranodal and inner loop protein	Q96PE5	10	96343221-96359365	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Group enriched	Detected in some	654	brain: 166.5;choroid plexus: 47.8	Cell type enriched	Detected in single	298	Oligodendrocytes: 287.4	Cancer enriched	Detected in single	36	glioma: 1.8	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Region enhanced	Detected in all		white matter: 240.1	Low region specificity	Detected in all			HPA014372	Supported										Cluster 65: Brain - Ion transport	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA014372: AB_2158172					unprognostic (1.18e-1)													Oligodendrocytes
MBP		ENSG00000197971	Myelin basic protein	P02686	18	76978827-77133683	Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted intracellular proteins			Autoimmune encephalomyelitis	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in all	142	brain: 30812.9;choroid plexus: 9144.9	Cell type enriched	Detected in many	10	Oligodendrocytes: 2733.4	Group enriched	Detected in all	9	glioma: 47.5;melanoma: 20.8	Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Cancer enriched	Detected in many	6	skin cancer: 213.8	Skeletal muscle - Skeletal myocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			CAB002300, HPA049222, HPA064368	Enhanced	Supported	Approved	Plasma membrane					54000	Cluster 5: Granulocytes - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 16: Skin cancer - Melanocyte processes	Cluster 8: Oligodendrocytes - Myelin sheath organization	Plasma membrane		CAB002300: AB_563893, HPA049222: AB_2680679, HPA064368: AB_2685247	unprognostic (9.36e-2)	unprognostic (7.60e-2)	unprognostic (1.28e-2)	unprognostic (1.22e-1)	unprognostic (6.93e-2)	unprognostic (2.81e-1)	unprognostic (1.14e-1)	unprognostic (3.31e-1)	unprognostic (9.87e-2)	unprognostic (2.90e-2)	unprognostic (5.25e-2)	unprognostic (1.95e-1)	prognostic favorable (4.48e-12)	unprognostic (2.90e-1)	unprognostic (5.99e-2)	unprognostic (1.33e-1)	unprognostic (6.03e-2)	Oligodendrocytes
LPAR1	edg-2, EDG2, Gpcr26, GPR26, LPA1, Mrec1.3, rec.1.3, vzg-1	ENSG00000198121	Lysophosphatidic acid receptor 1	Q92633	9	110873263-111038458	G-protein coupled receptors, Predicted membrane proteins		G-protein coupled receptor, Receptor, Transducer		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	4	brain: 358.4;choroid plexus: 122.2	Cell type enriched	Detected in many	4	Oligodendrocytes: 591.7	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Group enriched	Detected in many	5	classical monocyte: 9.1;eosinophil: 19.0	Group enriched	Detected in many	6	granulocytes: 19.0;monocytes: 9.1	Low cancer specificity	Detected in many			Breast - Fibroblasts, Colon - Enteric glia cells, Heart muscle - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in all													Cluster 45: Eosinophils - Innate immune response	Cluster 70: Brain - Nervous system development	Cluster 59: Fibroblasts - Metabolism	Cluster 8: Oligodendrocytes - Myelin sheath organization				unprognostic (1.35e-1)	unprognostic (1.41e-1)	unprognostic (4.79e-2)	unprognostic (6.08e-3)	unprognostic (1.03e-1)	unprognostic (1.16e-1)	unprognostic (2.17e-2)	unprognostic (2.10e-1)	unprognostic (1.40e-2)	unprognostic (4.13e-2)	unprognostic (1.02e-1)	unprognostic (4.29e-3)	unprognostic (2.12e-2)	unprognostic (5.42e-3)	unprognostic (2.78e-2)	unprognostic (9.97e-3)	unprognostic (1.65e-1)	Oligodendrocytes
TMEM235		ENSG00000204278	Transmembrane protein 235	A6NFC5	17	78231310-78240987	Predicted membrane proteins				Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enriched	Detected in some	6	brain: 107.8	Cell type enriched	Detected in some	23	Oligodendrocytes: 101.7	Cancer enriched	Detected in single	15	glioma: 0.8	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected			Not detected	Not detected			HPA053939	Uncertain										Cluster 70: Brain - Nervous system development		Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA053939: AB_2682316					unprognostic (1.47e-1)	unprognostic (6.91e-3)								unprognostic (3.92e-2)	unprognostic (1.71e-1)			Oligodendrocytes
MOG	BTN6, BTNL11	ENSG00000204655	Myelin oligodendrocyte glycoprotein	Q16653	6	29657002-29672372	Disease related genes, Human disease related genes, Predicted membrane proteins	Cell adhesion, Host-virus interaction	Host cell receptor for virus entry, Receptor	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	28	brain: 73.8	Cell type enriched	Detected in some	48	Oligodendrocytes: 445.8	Cancer enriched	Detected in single	45	glioma: 15.1	Region enriched	Detected in all	4	cerebral cortex: 73.8	Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Heart muscle - Cardiomyocytes	Region enhanced	Detected in all		white matter: 1396.5	Low region specificity	Detected in all			HPA021873	Enhanced										Cluster 10: Brain - Neuronal signaling	Cluster 33: Skin cancer - Membrane components	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA021873: AB_1854055	unprognostic (1.33e-1)				unprognostic (1.32e-1)				unprognostic (1.03e-1)	unprognostic (1.05e-2)		unprognostic (7.87e-2)	unprognostic (3.00e-4)	unprognostic (4.89e-2)	unprognostic (4.90e-2)			Oligodendrocytes
TRIM59	Mrf1, RNF104, TRIM57, TSBF1	ENSG00000213186	Tripartite motif containing 59	Q8IWR1	3	160432445-160485773	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 68.4	Cell type enriched	Detected in many	15	Oligodendrocytes: 369.8	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Skin - Mitotic cells (Skin), Stomach - Mitotic cells (Stomach), Testis - Early spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA017750	Uncertain		Approved	Rods & Rings			Yes			Cluster 4: T-regs - Cell cycle regulation	Cluster 76: Brain & Bone marrow - Chromatin organization	Cluster 43: Non-specific - Mitochondria	Cluster 8: Oligodendrocytes - Myelin sheath organization	Rods & Rings		HPA017750: AB_1858312	unprognostic (3.74e-1)	prognostic favorable (4.36e-4)	unprognostic (1.76e-1)	unprognostic (1.03e-1)	unprognostic (1.10e-1)	unprognostic (3.02e-1)	unprognostic (8.00e-4)	unprognostic (1.88e-2)	unprognostic (2.02e-1)	unprognostic (1.72e-1)	prognostic unfavorable (1.15e-5)	unprognostic (1.02e-3)	unprognostic (2.44e-11)	unprognostic (7.92e-2)	unprognostic (2.42e-1)	unprognostic (4.03e-2)	unprognostic (5.91e-3)	Oligodendrocytes
